"id","det_int","det_int_redundant","date"
"1","60","60","2018-08-02 10:48:29"
"2","50","50","2018-08-02 10:48:39"
"3","50","50","2018-08-02 10:48:50"
"4","50","50","2018-08-02 10:49:02"
"5","50","50","2018-08-02 10:49:10"
"6","50","50","2018-08-02 10:49:22"
"7","50","50","2018-08-02 10:49:33"
"8","40","40","2018-08-02 10:49:48"
"9","30","30","2018-08-02 10:49:57"
"10","50","50","2018-08-02 10:50:10"
"11","40","40","2018-08-02 10:50:21"
"12","40","40","2018-08-02 10:50:33"
"13","40","40","2018-08-02 10:50:42"
"14","50","50","2018-08-02 10:50:53"
"15","30","30","2018-08-02 10:51:02"
"16","40","40","2018-08-02 10:51:16"
"17","40","40","2018-08-02 10:51:27"
"18","50","50","2018-08-02 10:51:40"
"19","40","40","2018-08-02 10:51:50"
"20","40","40","2018-08-02 10:51:58"
"21","30","30","2018-08-02 10:52:10"
"22","30","30","2018-08-02 10:52:18"
"23","40","40","2018-08-02 10:52:33"
"24","40","40","2018-08-02 10:52:45"
"25","50","50","2018-08-02 10:52:59"
"26","50","50","2018-08-02 10:53:12"
"27","50","50","2018-08-02 10:53:20"
"28","50","50","2018-08-02 10:53:30"
"29","50","50","2018-08-02 10:53:40"
"30","40","40","2018-08-02 10:53:50"
"31","60","60","2018-08-02 10:54:02"
"32","50","50","2018-08-02 10:54:14"
"33","50","50","2018-08-02 10:54:24"
"34","50","50","2018-08-02 10:54:34"
"35","50","50","2018-08-02 10:54:42"
"36","50","50","2018-08-02 10:54:53"
"37","50","50","2018-08-02 10:55:03"
"38","50","50","2018-08-02 10:55:10"
"39","50","50","2018-08-02 10:55:22"
"40","50","50","2018-08-02 10:55:31"
"41","50","50","2018-08-02 10:55:42"
"42","40","40","2018-08-02 10:55:54"
"43","50","50","2018-08-02 10:56:07"
"44","50","50","2018-08-02 10:56:20"
"45","30","30","2018-08-02 10:56:32"
"46","30","30","2018-08-02 10:56:43"
"47","40","40","2018-08-02 10:56:56"
"48","40","40","2018-08-02 10:57:06"
"49","50","50","2018-08-02 10:57:17"
"50","50","50","2018-08-02 10:57:29"
"51","50","50","2018-08-02 10:57:38"
"52","30","30","2018-08-02 10:57:52"
"53","40","40","2018-08-02 10:58:04"
"54","40","40","2018-08-02 10:58:15"
"55","40","40","2018-08-02 10:58:29"
