"id","det_int","det_int_redundant","date"
"1","0","0","2018-08-15 12:37:06"
"2","0","0","2018-08-15 12:37:34"
"3","0","0","2018-08-15 12:37:59"
"4","0","0","2018-08-15 12:38:25"
"5","0","0","2018-08-15 12:38:50"
"6","0","0","2018-08-15 12:39:19"
"7","0","0","2018-08-15 12:39:44"
"8","0","0","2018-08-15 12:40:10"
"9","0","0","2018-08-15 12:40:39"
"10","0","0","2018-08-15 12:41:08"
"11","0","0","2018-08-15 12:41:32"
"12","0","0","2018-08-15 12:41:59"
"13","0","0","2018-08-15 12:42:28"
"14","0","0","2018-08-15 12:42:51"
"15","0","0","2018-08-15 12:43:19"
"16","0","0","2018-08-15 12:43:42"
"17","0","0","2018-08-15 12:44:09"
"18","0","0","2018-08-15 12:44:37"
"19","0","0","2018-08-15 12:45:02"
"20","0","0","2018-08-15 12:45:31"
"21","0","0","2018-08-15 12:46:03"
"22","0","0","2018-08-15 12:46:28"
"23","0","0","2018-08-15 12:46:53"
