"id","clock_time","linkaddr_node_addr","seqno","all_cpu","all_lpm","all_transmit","all_listen","all_idle_transmit","all_idle_listen","cpu","lpm","transmit","listen","idle_transmit","idle_listen","date"
"1","6475","2.00","4","276569","1361716","93723","72420","0","0","55343","266002","17749","13977","0","0","2018-08-16 12:26:59"
"2","7755","2.00","5","323496","1642469","105091","85858","0","0","46926","280753","11368","13438","0","0","2018-08-16 12:27:09"
"3","9035","2.00","6","384572","1909073","127595","101652","0","0","61075","266604","22504","15794","0","0","2018-08-16 12:27:19"
"4","10315","2.00","7","429517","2191804","136990","114874","0","0","44944","282731","9395","13222","0","0","2018-08-16 12:27:29"
"5","11610","2.00","8","476579","2476469","148707","128967","0","0","47061","284665","11717","14093","0","0","2018-08-16 12:27:39"
"6","12895","2.00","9","528597","2753443","164250","142782","0","0","52018","276974","15543","13815","0","0","2018-08-16 12:27:49"
"7","14155","2.00","10","584370","3019995","182461","157367","0","0","55773","266552","18211","14585","0","0","2018-08-16 12:27:59"
"8","15451","2.00","11","637442","3298799","198700","171964","0","0","53071","278804","16239","14597","0","0","2018-08-16 12:28:09"
"9","16715","2.00","12","692423","3567302","216041","187268","0","0","54980","268503","17341","15304","0","0","2018-08-16 12:28:19"
"10","18019","2.00","13","739362","3854424","227584","201250","0","0","46938","287122","11543","13982","0","0","2018-08-16 12:28:29"
"11","19275","2.00","14","795811","4119274","246838","216443","0","0","56448","264850","19254","15193","0","0","2018-08-16 12:28:39"
"12","20555","2.00","15","839718","4403047","256001","229350","0","0","43906","283773","9163","12907","0","0","2018-08-16 12:28:49"
"13","21835","2.00","16","878616","4691829","261627","240445","0","0","38897","288782","5626","11095","0","0","2018-08-16 12:28:59"
"14","23139","2.00","17","942942","4961539","286279","257068","0","0","64325","269710","24652","16623","0","0","2018-08-16 12:29:09"
"15","24395","2.00","18","998207","5227598","304494","272330","0","0","55264","266059","18215","15262","0","0","2018-08-16 12:29:19"
"16","25675","2.00","19","1056502","5496983","324214","287040","0","0","58294","269385","19720","14710","0","0","2018-08-16 12:29:29"
"17","26955","2.00","20","1116504","5764661","345906","303123","0","0","60001","267678","21692","16083","0","0","2018-08-16 12:29:39"
"18","28235","2.00","21","1178751","6030094","369395","319037","0","0","62246","265433","23489","15914","0","0","2018-08-16 12:29:49"
"19","29515","2.00","22","1233901","6302624","387374","334525","0","0","55149","272530","17979","15488","0","0","2018-08-16 12:29:59"
"20","30819","2.00","23","1309270","6561326","422755","353122","0","0","75368","258702","35381","18597","0","0","2018-08-16 12:30:09"
"21","32077","2.00","24","1350462","6842097","431977","365960","0","0","41191","280771","9222","12838","0","0","2018-08-16 12:30:19"
"22","33379","2.00","25","1389624","7136364","444041","379906","0","0","39161","294267","12064","13946","0","0","2018-08-16 12:30:29"
"23","34635","2.00","26","1449640","7397606","465446","396047","0","0","60015","261242","21405","16141","0","0","2018-08-16 12:30:39"
"24","35915","2.00","27","1497366","7677559","477800","409934","0","0","47725","279953","12354","13887","0","0","2018-08-16 12:30:49"
"25","37195","2.00","28","1545349","7957256","489865","423760","0","0","47982","279697","12065","13826","0","0","2018-08-16 12:30:59"
"26","38500","2.00","29","1605458","8231262","511382","439872","0","0","60108","274006","21517","16112","0","0","2018-08-16 12:31:09"
"27","39755","2.00","30","1655043","8502922","525418","453403","0","0","49584","271660","14036","13531","0","0","2018-08-16 12:31:19"
"28","41035","2.00","31","1707395","8778250","541194","467567","0","0","52351","275328","15776","14164","0","0","2018-08-16 12:31:29"
"29","42315","2.00","32","1756330","9056995","554360","480614","0","0","48934","278745","13166","13047","0","0","2018-08-16 12:31:39"
"30","43595","2.00","33","1799612","9341393","563410","492376","0","0","43281","284398","9050","11762","0","0","2018-08-16 12:31:49"
"31","44875","2.00","34","1831126","9637559","563410","502261","0","0","31513","296166","0","9885","0","0","2018-08-16 12:31:59"
"32","46155","2.00","35","1880823","9915542","575938","515927","0","0","49696","277983","12528","13666","0","0","2018-08-16 12:32:09"
"33","47459","2.00","36","1937418","10193010","595020","530361","0","0","56594","277468","19082","14434","0","0","2018-08-16 12:32:19"
"34","48715","2.00","37","1972591","10479134","597688","540610","0","0","35173","286124","2668","10249","0","0","2018-08-16 12:32:29"
"35","49995","2.00","38","2017271","10762134","607200","552111","0","0","44679","283000","9512","11501","0","0","2018-08-16 12:32:39"
"36","51275","2.00","39","2070331","11036857","623558","566382","0","0","53059","274723","16358","14271","0","0","2018-08-16 12:32:49"
"37","52555","2.00","40","2130231","11304534","645309","582608","0","0","59899","267677","21751","16226","0","0","2018-08-16 12:32:59"
"38","53836","2.00","41","2165270","11597915","651979","594550","0","0","35038","293381","6670","11942","0","0","2018-08-16 12:33:09"
"39","55118","2.00","42","2197734","11893484","655516","605354","0","0","32463","295569","3537","10804","0","0","2018-08-16 12:33:19"
"40","56395","2.00","43","2240529","12177276","667927","617987","0","0","42794","283792","12411","12633","0","0","2018-08-16 12:33:29"
"41","57699","2.00","44","2295814","12456125","685677","631227","0","0","55284","278849","17750","13240","0","0","2018-08-16 12:33:39"
"42","58955","2.00","45","2340574","12732591","695014","643789","0","0","44760","276466","9337","12562","0","0","2018-08-16 12:33:49"
"43","60235","2.00","46","2376484","13024532","697972","654309","0","0","35909","291941","2958","10520","0","0","2018-08-16 12:33:59"
"44","61539","2.00","47","2441293","13293655","723085","669440","0","0","64809","269123","25113","15131","0","0","2018-08-16 12:34:09"
"45","62795","2.00","48","2495720","13560485","740256","683285","0","0","54426","266830","17171","13845","0","0","2018-08-16 12:34:19"
"46","64075","2.00","49","2548354","13835531","755859","697896","0","0","52633","275046","15603","14611","0","0","2018-08-16 12:34:29"
"47","65366","2.00","50","2594369","14120281","766066","710574","0","0","46014","284750","10207","12678","0","0","2018-08-16 12:34:39"
"48","66636","2.00","51","2634169","14405656","771809","721695","0","0","39799","285375","5743","11121","0","0","2018-08-16 12:34:49"
"49","67915","2.00","52","2669483","14697442","774187","732190","0","0","35314","291786","2378","10495","0","0","2018-08-16 12:34:59"
"50","69195","2.00","53","2725093","14969512","792107","746702","0","0","55609","272070","17920","14512","0","0","2018-08-16 12:35:09"
"51","70479","2.00","54","2763239","15260329","796226","758579","0","0","38145","290817","4119","11877","0","0","2018-08-16 12:35:19"
"52","71755","2.00","55","2799481","15550484","799300","769709","0","0","36241","290155","3074","11130","0","0","2018-08-16 12:35:29"
"53","73035","2.00","56","2838443","15839202","804520","781266","0","0","38961","288718","5220","11557","0","0","2018-08-16 12:35:39"
"54","74315","2.00","57","2875422","16129903","808116","792101","0","0","36978","290701","3596","10835","0","0","2018-08-16 12:35:49"
"55","75601","2.00","58","2925706","16409033","821109","805813","0","0","50283","279130","12993","13712","0","0","2018-08-16 12:35:59"
"56","76881","2.00","59","2954187","16708302","828533","817453","0","0","28481","299269","7424","11640","0","0","2018-08-16 12:36:09"
"57","78155","2.00","60","2992792","16995573","833347","828873","0","0","38605","287271","4814","11420","0","0","2018-08-16 12:36:19"
"58","79435","2.00","61","3034906","17281139","841061","840400","0","0","42113","285566","7714","11527","0","0","2018-08-16 12:36:29"
"59","80715","2.00","62","3078088","17565633","849529","852684","0","0","43181","284494","8468","12284","0","0","2018-08-16 12:36:39"
"60","82012","2.00","63","3120914","17855082","857767","864897","0","0","42825","289449","8238","12213","0","0","2018-08-16 12:36:49"
"61","83275","2.00","64","3185214","18113871","882298","880801","0","0","64300","258789","24531","15904","0","0","2018-08-16 12:36:59"
"62","84557","2.00","65","3244473","18382960","902944","896358","0","0","59258","269089","20646","15557","0","0","2018-08-16 12:37:09"
"63","85860","2.00","66","3308847","18652243","928061","913445","0","0","64374","269283","25117","17087","0","0","2018-08-16 12:37:19"
"64","87115","2.00","67","3344125","18938000","931019","923504","0","0","35278","285757","2958","10059","0","0","2018-08-16 12:37:29"
"65","88395","2.00","68","3408701","19201104","956017","939488","0","0","64575","263104","24998","15984","0","0","2018-08-16 12:37:39"
"66","89675","2.00","69","3463160","19474325","973244","953819","0","0","54458","273221","17227","14331","0","0","2018-08-16 12:37:49"
"67","90955","2.00","70","3506391","19758985","982002","966451","0","0","43230","284660","8758","12632","0","0","2018-08-16 12:37:59"
"68","92235","2.00","71","3556687","20036159","995342","979768","0","0","50296","277174","13340","13317","0","0","2018-08-16 12:38:09"
"69","93515","2.00","72","3614149","20306376","1014772","993993","0","0","57461","270217","19430","14225","0","0","2018-08-16 12:38:19"
"70","94795","2.00","73","3651590","20596615","1019122","1004354","0","0","37440","290239","4350","10361","0","0","2018-08-16 12:38:29"
"71","96088","2.00","74","3703213","20876398","1034434","1018313","0","0","51622","279783","15312","13959","0","0","2018-08-16 12:38:39"
"72","97355","2.00","75","3751152","21152414","1046440","1031311","0","0","47938","276016","12006","12998","0","0","2018-08-16 12:38:49"
"73","98641","2.00","76","3807522","21425438","1064942","1045284","0","0","56369","273024","18502","13973","0","0","2018-08-16 12:38:59"
"74","99915","2.00","77","3843554","21715371","1079094","1058337","0","0","36032","289933","14152","13053","0","0","2018-08-16 12:39:09"
"75","101195","2.00","78","3910202","21976403","1105952","1074439","0","0","66647","261032","26858","16102","0","0","2018-08-16 12:39:19"
"76","102499","2.00","79","3963127","22257598","1122134","1087847","0","0","52924","281195","16182","13408","0","0","2018-08-16 12:39:29"
"77","103764","2.00","80","4027731","22516946","1146729","1102924","0","0","64603","259348","24595","15077","0","0","2018-08-16 12:39:39"
"78","105035","2.00","81","4093162","22776483","1173004","1118382","0","0","65430","259537","26275","15458","0","0","2018-08-16 12:39:49"
"79","106315","2.00","82","4128793","23068532","1176020","1128323","0","0","35630","292049","3016","9941","0","0","2018-08-16 12:39:59"
"80","107621","2.00","83","4203506","23328161","1208904","1145921","0","0","74712","259629","32884","17598","0","0","2018-08-16 12:40:09"
"81","108875","2.00","84","4256767","23595918","1226072","1159988","0","0","53260","267757","17168","14067","0","0","2018-08-16 12:40:19"
"82","110179","2.00","85","4313433","23873385","1245211","1174565","0","0","56665","277467","19139","14577","0","0","2018-08-16 12:40:29"
"83","111459","2.00","86","4358708","24155788","1255651","1186608","0","0","45275","282403","10440","12043","0","0","2018-08-16 12:40:39"
"84","112740","2.00","87","4413149","24429084","1273225","1200323","0","0","54441","273296","17574","13715","0","0","2018-08-16 12:40:49"
"85","113995","2.00","88","4482911","24680494","1302281","1217207","0","0","69762","251410","29056","16884","0","0","2018-08-16 12:40:59"
"86","115286","2.00","89","4527209","24967032","1311677","1229901","0","0","44297","286538","9396","12694","0","0","2018-08-16 12:41:09"
"87","116580","2.00","90","4579831","25245425","1327511","1242380","0","0","52621","278393","15834","12479","0","0","2018-08-16 12:41:19"
"88","117835","2.00","91","4639674","25506771","1349086","1256460","0","0","59842","261346","21575","14080","0","0","2018-08-16 12:41:29"
"89","119118","2.00","92","4676643","25798478","1359931","1269005","0","0","36968","291707","10845","12545","0","0","2018-08-16 12:41:39"
"90","120395","2.00","93","4738746","26063060","1387195","1285751","0","0","62102","264582","27264","16746","0","0","2018-08-16 12:41:49"
