"id","clock_time","linkaddr_node_addr","seqno","all_cpu","all_lpm","all_transmit","all_listen","all_idle_transmit","all_idle_listen","cpu","lpm","transmit","listen","idle_transmit","idle_listen","date"
"124","7755","2.00","5","176475","1789490","81550","36841","0","0","25262","302418","14848","6641","0","0","2018-08-29 18:56:49"
"125","9035","2.00","6","216648","2076997","97268","43544","0","0","40173","287507","15718","6703","0","0","2018-08-29 18:56:59"
"126","10315","2.00","7","238963","2382362","110376","49448","0","0","22315","305365","13108","5904","0","0","2018-08-29 18:57:09"
"127","11595","2.00","8","277782","2671223","125456","55951","0","0","38819","288861","15080","6503","0","0","2018-08-29 18:57:19"
"128","12875","2.00","9","299432","2977253","137984","61495","0","0","21650","306030","12528","5544","0","0","2018-08-29 18:57:29"
"129","14155","2.00","10","336307","3268058","151440","67570","0","0","36875","290805","13456","6075","0","0","2018-08-29 18:57:39"
"130","15435","2.00","11","358598","3573447","164316","73402","0","0","22291","305389","12876","5832","0","0","2018-08-29 18:57:49"
"131","16715","2.00","12","396080","3863645","178642","79633","0","0","37482","290198","14326","6231","0","0","2018-08-29 18:57:59"
"132","17995","2.00","13","419290","4168115","192156","85805","0","0","23210","304470","13514","6172","0","0","2018-08-29 18:58:09"
"133","19275","2.00","14","459188","4455897","207932","92561","0","0","39898","287782","15776","6756","0","0","2018-08-29 18:58:19"
"134","20555","2.00","15","481747","4761018","221156","98282","0","0","22559","305121","13224","5721","0","0","2018-08-29 18:58:29"
"135","21835","2.00","16","517577","5052868","234090","103919","0","0","35830","291850","12934","5637","0","0","2018-08-29 18:58:39"
"136","23115","2.00","17","581172","5316953","279333","117782","0","0","63595","264085","45243","13863","0","0","2018-08-29 18:58:49"
"137","24395","2.00","18","617008","5608797","291803","123644","0","0","35836","291844","12470","5862","0","0","2018-08-29 18:58:59"
"138","25675","2.00","19","639301","5914184","304737","129408","0","0","22293","305387","12934","5764","0","0","2018-08-29 18:59:09"
"139","26955","2.00","20","675282","6205883","317729","135155","0","0","35981","291699","12992","5747","0","0","2018-08-29 18:59:19"
"140","28235","2.00","21","698146","6510699","330895","141003","0","0","22864","304816","13166","5848","0","0","2018-08-29 18:59:29"
"141","29515","2.00","22","732699","6803826","342727","146558","0","0","34553","293127","11832","5555","0","0","2018-08-29 18:59:39"
"142","30795","2.00","23","755961","7108244","356241","152572","0","0","23262","304418","13514","6014","0","0","2018-08-29 18:59:49"
"143","32075","2.00","24","790939","7400946","368421","158344","0","0","34978","292702","12180","5772","0","0","2018-08-29 18:59:59"
"144","33355","2.00","25","811945","7707620","380369","164064","0","0","21006","306674","11948","5720","0","0","2018-08-29 19:00:09"
"145","34635","2.00","26","847491","7999754","393012","169738","0","0","35546","292134","12643","5674","0","0","2018-08-29 19:00:19"
"146","35915","2.00","27","871525","8303400","407165","175909","0","0","24034","303646","14153","6171","0","0","2018-08-29 19:00:29"
"147","37195","2.00","28","911815","8590790","423521","182649","0","0","40290","287390","16356","6740","0","0","2018-08-29 19:00:39"
"148","38475","2.00","29","932864","8897421","435701","188130","0","0","21049","306631","12180","5481","0","0","2018-08-29 19:00:49"
"149","39755","2.00","30","968745","9189220","448577","193905","0","0","35881","291799","12876","5775","0","0","2018-08-29 19:00:59"
"150","41035","2.00","31","990552","9495093","461221","199576","0","0","21807","305873","12644","5671","0","0","2018-08-29 19:01:09"
"151","42315","2.00","32","1027184","9786141","474561","205747","0","0","36632","291048","13340","6171","0","0","2018-08-29 19:01:19"
"152","43595","2.00","33","1049332","10091673","487495","211475","0","0","22148","305532","12934","5728","0","0","2018-08-29 19:01:29"
"153","44875","2.00","34","1086857","10381828","501532","217723","0","0","37525","290155","14037","6248","0","0","2018-08-29 19:01:39"
"154","46155","2.00","35","1107922","10688443","513712","223099","0","0","21065","306615","12180","5376","0","0","2018-08-29 19:01:49"
