"id","clock_time","linkaddr_node_addr","seqno","all_cpu","all_lpm","all_transmit","all_listen","all_idle_transmit","all_idle_listen","cpu","lpm","transmit","listen","idle_transmit","idle_listen","date"
"61","11595","2.00","8","226422","2722583","70703","43406","0","0","28646","299034","17226","7360","0","0","2018-08-15 18:26:32"
"62","12875","2.00","9","256790","3019895","78880","48094","0","0","30368","297312","8177","4688","0","0","2018-08-15 18:26:42"
"63","14158","2.00","10","285946","3319400","85666","52660","0","0","29156","299505","6786","4566","0","0","2018-08-15 18:26:52"
"64","15435","2.00","11","322054","3609991","98078","58399","0","0","36108","290591","12412","5739","0","0","2018-08-15 18:27:02"
"65","16718","2.00","12","336879","3923827","104748","62878","0","0","14825","313836","6670","4479","0","0","2018-08-15 18:27:12"
"66","17998","2.00","13","367168","4221221","112057","67824","0","0","30289","297394","7309","4946","0","0","2018-08-15 18:27:22"
"67","19291","2.00","14","396078","4523155","118669","72959","0","0","28910","301934","6612","5135","0","0","2018-08-15 18:27:32"
"68","20558","2.00","15","429363","4814476","132821","79325","0","0","33285","291321","14152","6366","0","0","2018-08-15 18:27:42"
"69","21835","2.00","16","447156","5123289","137983","83479","0","0","17793","308813","5162","4154","0","0","2018-08-15 18:27:52"
"70","23115","2.00","17","480120","5418005","147784","88757","0","0","32964","294716","9801","5278","0","0","2018-08-15 18:28:02"
"71","24395","2.00","18","499210","5726595","157992","94036","0","0","19090","308590","10208","5279","0","0","2018-08-15 18:28:12"
"72","25675","2.00","19","527046","6026439","164082","98225","0","0","27836","299844","6090","4189","0","0","2018-08-15 18:28:22"
"73","26955","2.00","20","555138","6326027","170578","102259","0","0","28092","299588","6496","4034","0","0","2018-08-15 18:28:32"
"74","28235","2.00","21","571542","6637303","178989","106960","0","0","16404","311276","8411","4701","0","0","2018-08-15 18:28:42"
"75","29515","2.00","22","597434","6939091","183861","110684","0","0","25892","301788","4872","3724","0","0","2018-08-15 18:28:52"
"76","30795","2.00","23","625971","7238234","190241","115139","0","0","28537","299143","6380","4455","0","0","2018-08-15 18:29:02"
"77","32075","2.00","24","644653","7547232","200043","120302","0","0","18682","308998","9802","5163","0","0","2018-08-15 18:29:12"
"78","33355","2.00","25","687446","7832119","217037","127625","0","0","42792","284887","16994","7323","0","0","2018-08-15 18:29:22"
"79","34635","2.00","26","725206","8122039","230900","133629","0","0","37760","289920","13863","6004","0","0","2018-08-15 18:29:32"
"80","35915","2.00","27","736938","8437987","236004","137330","0","0","11732","315948","5104","3701","0","0","2018-08-15 18:29:42"
"81","37195","2.00","28","764456","8738149","241804","141439","0","0","27518","300162","5800","4109","0","0","2018-08-15 18:29:52"
"82","38475","2.00","29","778912","9051373","248416","145917","0","0","14456","313224","6612","4478","0","0","2018-08-15 18:30:02"
"83","39755","2.00","30","816169","9341796","260596","151988","0","0","37257","290423","12180","6071","0","0","2018-08-15 18:30:12"
"84","41035","2.00","31","848978","9636667","271036","156833","0","0","32809","294871","10440","4845","0","0","2018-08-15 18:30:22"
"85","42315","2.00","32","859624","9953701","275502","160185","0","0","10646","317034","4466","3352","0","0","2018-08-15 18:30:32"
"86","43595","2.00","33","885345","10255660","280374","163935","0","0","25721","301959","4872","3750","0","0","2018-08-15 18:30:42"
"87","44877","2.00","34","955211","10514140","321382","176624","0","0","69866","258480","41008","12689","0","0","2018-08-15 18:30:52"
"88","46158","2.00","35","969226","10828191","326544","180669","0","0","14015","314051","5162","4045","0","0","2018-08-15 18:31:02"
"89","47435","2.00","36","1005057","11118988","338724","186278","0","0","35831","290797","12180","5609","0","0","2018-08-15 18:31:12"
"90","48715","2.00","37","1019581","11432144","345452","190743","0","0","14524","313156","6728","4465","0","0","2018-08-15 18:31:22"
"91","49995","2.00","38","1049246","11730159","352643","195471","0","0","29665","298015","7191","4728","0","0","2018-08-15 18:31:32"
"92","51275","2.00","39","1074071","12033014","356935","198942","0","0","24825","302855","4292","3471","0","0","2018-08-15 18:31:42"
"93","52555","2.00","40","1092595","12342170","366505","204166","0","0","18524","309156","9570","5224","0","0","2018-08-15 18:31:52"
"94","53835","2.00","41","1118313","12644132","371377","207829","0","0","25718","301962","4872","3663","0","0","2018-08-15 18:32:02"
"95","55115","2.00","42","1130119","12960006","376481","211665","0","0","11806","315874","5104","3836","0","0","2018-08-15 18:32:12"
"96","56395","2.00","43","1154731","13263074","380715","215259","0","0","24612","303068","4234","3594","0","0","2018-08-15 18:32:22"
"97","57675","2.00","44","1168250","13577235","386747","219539","0","0","13519","314161","6032","4280","0","0","2018-08-15 18:32:32"
"98","58955","2.00","45","1198800","13874365","394286","224357","0","0","30550","297130","7539","4818","0","0","2018-08-15 18:32:42"
"99","60235","2.00","46","1228843","14172002","401652","228901","0","0","30043","297637","7366","4544","0","0","2018-08-15 18:32:52"
"100","61515","2.00","47","1241247","14487278","407046","232660","0","0","12404","315276","5394","3759","0","0","2018-08-15 18:33:02"
"101","62795","2.00","48","1267094","14789111","411918","236253","0","0","25847","301833","4872","3593","0","0","2018-08-15 18:33:12"
"102","64075","2.00","49","1294355","15089530","417660","240271","0","0","27261","300419","5742","4018","0","0","2018-08-15 18:33:22"
"103","65355","2.00","50","1308284","15403281","424040","244822","0","0","13929","313751","6380","4551","0","0","2018-08-15 18:33:32"
"104","66635","2.00","51","1334436","15704809","429260","248448","0","0","26152","301528","5220","3626","0","0","2018-08-15 18:33:42"
"105","67915","2.00","52","1348409","16018516","435756","252564","0","0","13973","313707","6496","4116","0","0","2018-08-15 18:33:52"
"106","69195","2.00","53","1375615","16318990","441556","256752","0","0","27206","300474","5800","4188","0","0","2018-08-15 18:34:02"
"107","70475","2.00","54","1405376","16616909","448980","261151","0","0","29761","297919","7424","4399","0","0","2018-08-15 18:34:12"
"108","71755","2.00","55","1418981","16930984","455186","265184","0","0","13605","314075","6206","4033","0","0","2018-08-15 18:34:22"
"109","73038","2.00","56","1449180","17229591","463538","269920","0","0","30199","298607","8352","4736","0","0","2018-08-15 18:34:32"
"110","74315","2.00","57","1460226","17545099","468294","273451","0","0","11046","315508","4756","3531","0","0","2018-08-15 18:34:42"
"111","75599","2.00","58","1497386","17836719","481692","279450","0","0","37160","291620","13398","5999","0","0","2018-08-15 18:34:52"
"112","76875","2.00","59","1517699","18142986","492828","284851","0","0","20313","306267","11136","5401","0","0","2018-08-15 18:35:02"
"113","78155","2.00","60","1542198","18446167","497062","288239","0","0","24499","303181","4234","3388","0","0","2018-08-15 18:35:12"
"114","79435","2.00","61","1555530","18760515","503210","292179","0","0","13332","314348","6148","3940","0","0","2018-08-15 18:35:22"
"115","80735","2.00","62","1592954","19055972","516666","298239","0","0","37424","295457","13456","6060","0","0","2018-08-15 18:35:32"
"116","81999","2.00","63","1622479","19349979","524440","302739","0","0","29525","294007","7774","4500","0","0","2018-08-15 18:35:42"
"117","83278","2.00","64","1635937","19664247","530530","306945","0","0","13458","314268","6090","4206","0","0","2018-08-15 18:35:52"
"118","84555","2.00","65","1668928","19957837","540100","312248","0","0","32991","293590","9570","5303","0","0","2018-08-15 18:36:02"
"119","85835","2.00","66","1698275","20256170","547349","316913","0","0","29347","298333","7249","4665","0","0","2018-08-15 18:36:12"
"120","87130","2.00","67","1716068","20570099","555933","321999","0","0","17793","313929","8584","5086","0","0","2018-08-15 18:36:22"
"121","88395","2.00","68","1748505","20861300","565618","327036","0","0","32437","291201","9685","5037","0","0","2018-08-15 18:36:32"
"122","89675","2.00","69","1786130","21151355","579132","333254","0","0","37625","290055","13514","6218","0","0","2018-08-15 18:36:42"
"123","90959","2.00","70","1802167","21464097","586788","338023","0","0","16037","312742","7656","4769","0","0","2018-08-15 18:36:52"
"124","92235","2.00","71","1828606","21764239","592124","341869","0","0","26439","300142","5336","3846","0","0","2018-08-15 18:37:02"
