"id","det_int","det_int_redundant","date"
"1","50","50","2018-08-16 16:39:41"
"2","50","50","2018-08-16 16:40:17"
"3","50","50","2018-08-16 16:40:53"
"4","50","50","2018-08-16 16:41:28"
"5","50","50","2018-08-16 16:42:04"
"6","50","50","2018-08-16 16:42:40"
"7","50","50","2018-08-16 16:43:15"
"8","50","50","2018-08-16 16:43:50"
"9","50","50","2018-08-16 16:44:25"
"10","50","50","2018-08-16 16:45:00"
"11","50","50","2018-08-16 16:45:36"
"12","50","50","2018-08-16 16:46:24"
"13","50","50","2018-08-16 16:47:00"
"14","50","50","2018-08-16 16:47:35"
"15","50","50","2018-08-16 16:48:10"
"16","50","50","2018-08-16 16:48:46"
"17","50","50","2018-08-16 16:49:22"
"18","50","50","2018-08-16 16:49:57"
"19","50","50","2018-08-16 16:50:33"
"20","50","50","2018-08-16 16:51:08"
"21","50","50","2018-08-16 16:51:44"
"22","50","50","2018-08-16 16:52:19"
"23","50","50","2018-08-16 16:52:55"
"24","50","50","2018-08-16 16:53:31"
"25","50","50","2018-08-16 16:54:06"
"26","50","50","2018-08-16 16:54:42"
"27","80","80","2018-08-16 16:55:18"
"28","50","50","2018-08-16 16:55:54"
"29","80","80","2018-08-16 16:56:30"
"30","80","80","2018-08-16 16:57:05"
"31","80","80","2018-08-16 16:57:41"
"32","50","50","2018-08-16 16:58:17"
"33","50","50","2018-08-16 16:58:53"
"34","50","50","2018-08-16 16:59:29"
"35","50","50","2018-08-16 17:00:05"
"36","80","80","2018-08-16 17:00:40"
"37","50","50","2018-08-16 17:01:16"
"38","50","50","2018-08-16 17:01:52"
"39","50","50","2018-08-16 17:02:27"
"40","50","50","2018-08-16 17:03:03"
"41","50","50","2018-08-16 17:03:39"
"42","50","50","2018-08-16 17:04:14"
"43","80","80","2018-08-16 17:04:50"
"44","50","50","2018-08-16 17:05:25"
"45","50","50","2018-08-16 17:06:00"
"46","50","50","2018-08-16 17:06:36"
"47","80","80","2018-08-16 17:07:11"
"48","80","80","2018-08-16 17:07:47"
"49","80","80","2018-08-16 17:08:22"
"50","50","50","2018-08-16 17:08:58"
"51","50","50","2018-08-16 17:09:33"
