"id","clock_time","linkaddr_node_addr","seqno","all_cpu","all_lpm","all_transmit","all_listen","all_idle_transmit","all_idle_listen","cpu","lpm","transmit","listen","idle_transmit","idle_listen","date"
"1","11610","2.00","8","265278","2687770","147090","123121","0","0","39982","287567","26972","16534","0","0","2018-08-16 16:39:24"
"2","12890","2.00","9","297026","2983702","167970","138257","0","0","31747","295932","20880","15136","0","0","2018-08-16 16:39:34"
"3","14155","2.00","10","345080","3259356","191112","154163","0","0","48053","275654","23142","15906","0","0","2018-08-16 16:39:43"
"4","15450","2.00","11","355729","3580387","196448","165528","0","0","10649","321031","5336","11365","0","0","2018-08-16 16:39:54"
"5","16715","2.00","12","382351","3877425","213789","179207","0","0","26622","297038","17341","13679","0","0","2018-08-16 16:40:03"
"6","18010","2.00","13","408714","4182837","230783","193165","0","0","26363","305412","16994","13958","0","0","2018-08-16 16:40:14"
"7","19275","2.00","14","448302","4466876","247427","207048","0","0","39587","284039","16644","13883","0","0","2018-08-16 16:40:23"
"8","20570","2.00","15","457234","4789575","251661","217237","0","0","8931","322699","4234","10189","0","0","2018-08-16 16:40:34"
"9","21850","2.00","16","501181","5073307","281878","234196","0","0","43947","283732","30217","16958","0","0","2018-08-16 16:40:44"
"10","23130","2.00","17","545563","5356633","302120","248605","0","0","44381","283326","20242","14409","0","0","2018-08-16 16:40:54"
"11","24410","2.00","18","564289","5665569","313604","260828","0","0","18726","308936","11484","12223","0","0","2018-08-16 16:41:04"
"12","25690","2.00","19","587176","5970352","328219","274459","0","0","22887","304783","14615","13630","0","0","2018-08-16 16:41:14"
"13","26970","2.00","20","625878","6259330","354782","290468","0","0","38701","288978","26563","16009","0","0","2018-08-16 16:41:24"
"14","28250","2.00","21","666482","6546406","372413","304024","0","0","40603","287076","17631","13556","0","0","2018-08-16 16:41:34"
"15","29530","2.00","22","683707","6856861","382621","315057","0","0","17224","310455","10208","11033","0","0","2018-08-16 16:41:44"
"16","30795","2.00","23","690193","7174143","384651","324193","0","0","6485","317282","2030","9136","0","0","2018-08-16 16:41:53"
"17","32075","2.00","24","721270","7470686","405009","338149","0","0","31076","296543","20358","13956","0","0","2018-08-16 16:42:03"
"18","33370","2.00","25","756515","7767121","418699","351544","0","0","35244","296435","13690","13394","0","0","2018-08-16 16:42:14"
"19","34650","2.00","26","783785","8067528","436272","365033","0","0","27270","300407","17573","13489","0","0","2018-08-16 16:42:24"
"20","35930","2.00","27","787170","8391797","436272","373723","0","0","3385","324269","0","8690","0","0","2018-08-16 16:42:34"
"21","37210","2.00","28","835263","8671385","459065","389499","0","0","48092","279588","22793","15776","0","0","2018-08-16 16:42:44"
"22","38490","2.00","29","857847","8976526","473506","403462","0","0","22583","305141","14441","13963","0","0","2018-08-16 16:42:54"
"23","39755","2.00","30","897247","9260757","500475","419385","0","0","39400","284231","26969","15923","0","0","2018-08-16 16:43:03"
"24","41050","2.00","31","929468","9560220","521703","434449","0","0","32220","299463","21228","15064","0","0","2018-08-16 16:43:14"
"25","42330","2.00","32","975925","9841443","544090","449173","0","0","46456","281223","22387","14724","0","0","2018-08-16 16:43:24"
"26","43610","2.00","33","996142","10148906","557083","461869","0","0","20216","307463","12993","12696","0","0","2018-08-16 16:43:34"
"27","44875","2.00","34","1017449","10451301","570945","474544","0","0","21306","302395","13862","12675","0","0","2018-08-16 16:43:43"
"28","46155","2.00","35","1047429","10748967","580167","486885","0","0","29980","297666","9222","12338","0","0","2018-08-16 16:43:53"
"29","47450","2.00","36","1092683","11035406","611657","505023","0","0","45253","286439","31490","18137","0","0","2018-08-16 16:44:04"
"30","48715","2.00","37","1128904","11322936","636308","520639","0","0","36221","287530","24651","15615","0","0","2018-08-16 16:44:13"
"31","50010","2.00","38","1159568","11623880","657302","535131","0","0","30664","300944","20994","14491","0","0","2018-08-16 16:44:24"
"32","51290","2.00","39","1211707","11899422","683750","550868","0","0","52138","275542","26448","15737","0","0","2018-08-16 16:44:34"
"33","52555","2.00","40","1232214","12202584","696391","563613","0","0","20507","303162","12641","12744","0","0","2018-08-16 16:44:43"
"34","53850","2.00","41","1272027","12494462","722952","579802","0","0","39813","291878","26561","16189","0","0","2018-08-16 16:44:54"
"35","55115","2.00","42","1310117","12780082","738321","593191","0","0","38090","285620","15369","13388","0","0","2018-08-16 16:45:03"
"36","56410","2.00","43","1320969","13100880","743831","603909","0","0","10852","320798","5510","10718","0","0","2018-08-16 16:45:14"
"37","57690","2.00","44","1350824","13398704","763087","617700","0","0","29855","297824","19256","13790","0","0","2018-08-16 16:45:24"
