"id","det_int","det_int_redundant","date"
"24","0","0","2018-08-16 10:26:36"
"25","0","0","2018-08-16 10:27:01"
"26","0","0","2018-08-16 10:27:26"
"27","0","0","2018-08-16 10:27:51"
"28","0","0","2018-08-16 10:28:17"
"29","0","0","2018-08-16 10:28:42"
"30","0","0","2018-08-16 10:29:07"
"31","0","0","2018-08-16 10:29:32"
"32","0","0","2018-08-16 10:29:57"
"33","0","0","2018-08-16 10:30:22"
"34","0","0","2018-08-16 10:30:47"
"35","0","0","2018-08-16 10:31:12"
"36","0","0","2018-08-16 10:31:37"
"37","10","10","2018-08-16 10:32:02"
"38","10","10","2018-08-16 10:32:27"
"39","10","10","2018-08-16 10:32:52"
"40","10","10","2018-08-16 10:33:18"
"41","10","10","2018-08-16 10:33:43"
"42","10","10","2018-08-16 10:34:08"
"43","10","10","2018-08-16 10:34:33"
"44","10","10","2018-08-16 10:34:58"
"45","10","10","2018-08-16 10:35:23"
"46","10","10","2018-08-16 10:35:48"
"47","10","10","2018-08-16 10:36:13"
"48","10","10","2018-08-16 10:36:38"
