"id","clock_time","linkaddr_node_addr","seqno","all_cpu","all_lpm","all_transmit","all_listen","all_idle_transmit","all_idle_listen","cpu","lpm","transmit","listen","idle_transmit","idle_listen","date"
"1","9035","2.00","6","424310","1869335","270745","86716","0","0","67905","259773","37060","12058","0","0","2018-08-15 15:11:19"
"2","10315","2.00","7","495387","2125938","321553","102119","0","0","71076","256603","50808","15403","0","0","2018-08-15 15:11:29"
"3","11610","2.00","8","541724","2411244","353743","112518","0","0","46336","285306","32190","10399","0","0","2018-08-15 15:11:39"
"4","12875","2.00","9","593170","2683515","389819","124003","0","0","51446","272271","36076","11485","0","0","2018-08-15 15:11:49"
"5","14155","2.00","10","631757","2972608","416383","132789","0","0","38587","289093","26564","8786","0","0","2018-08-15 15:11:59"
"6","15435","2.00","11","691000","3241045","447819","142766","0","0","59243","268437","31436","9977","0","0","2018-08-15 15:12:09"
"7","16715","2.00","12","770376","3489349","505120","159582","0","0","79375","248304","57301","16816","0","0","2018-08-15 15:12:19"
"8","17995","2.00","13","818363","3769042","538759","170294","0","0","47987","279693","33639","10712","0","0","2018-08-15 15:12:29"
"9","19275","2.00","14","876224","4038861","568571","180392","0","0","57861","269819","29812","10098","0","0","2018-08-15 15:12:39"
"10","20555","2.00","15","926671","4316094","604357","191608","0","0","50447","277233","35786","11216","0","0","2018-08-15 15:12:49"
"11","21846","2.00","16","978387","4595144","640898","203009","0","0","51716","279050","36541","11401","0","0","2018-08-15 15:12:59"
"12","23146","2.00","17","1053288","4852888","694258","219358","0","0","74901","257744","53360","16349","0","0","2018-08-15 15:13:09"
"13","24395","2.00","18","1131246","5094547","739846","233065","0","0","77957","241659","45588","13707","0","0","2018-08-15 15:13:19"
"14","25675","2.00","19","1181660","5371825","774878","244310","0","0","50414","277278","35032","11245","0","0","2018-08-15 15:13:29"
"15","26955","2.00","20","1233401","5647764","811360","255606","0","0","51741","275939","36482","11296","0","0","2018-08-15 15:13:39"
"16","28235","2.00","21","1293301","5915544","843318","265668","0","0","59900","267780","31958","10062","0","0","2018-08-15 15:13:49"
"17","29515","2.00","22","1338226","6198299","874115","276171","0","0","44925","282755","30797","10503","0","0","2018-08-15 15:13:59"
"18","30795","2.00","23","1374732","6489473","898707","284596","0","0","36506","291174","24592","8425","0","0","2018-08-15 15:14:09"
"19","32075","2.00","24","1420860","6771004","930956","294924","0","0","46128","281531","32249","10328","0","0","2018-08-15 15:14:19"
"20","33370","2.00","25","1487521","7036086","968018","306446","0","0","66660","265082","37062","11522","0","0","2018-08-15 15:14:29"
"21","34638","2.00","26","1546489","7301851","1009720","319560","0","0","58968","265765","41702","13114","0","0","2018-08-15 15:14:39"
"22","35915","2.00","27","1607608","7567317","1053161","332778","0","0","61119","265466","43441","13218","0","0","2018-08-15 15:14:49"
"23","37195","2.00","28","1692924","7809681","1103561","348085","0","0","85315","242364","50400","15307","0","0","2018-08-15 15:14:59"
"24","38475","2.00","29","1740726","8089559","1136562","358931","0","0","47802","279878","33001","10846","0","0","2018-08-15 15:15:09"
"25","39755","2.00","30","1802684","8355261","1180235","372556","0","0","61957","265702","43673","13625","0","0","2018-08-15 15:15:19"
"26","41035","2.00","31","1844380","8641249","1208539","382163","0","0","41696","285988","28304","9607","0","0","2018-08-15 15:15:29"
"27","42315","2.00","32","1908676","8904649","1243803","393339","0","0","64296","263400","35264","11176","0","0","2018-08-15 15:15:39"
"28","43595","2.00","33","1953113","9187893","1274542","403256","0","0","44437","283244","30739","9917","0","0","2018-08-15 15:15:49"
"29","44885","2.00","34","2000733","9470870","1307542","414316","0","0","47620","282977","33000","11060","0","0","2018-08-15 15:15:59"
"30","46155","2.00","35","2056052","9740313","1346924","426367","0","0","55318","269443","39382","12051","0","0","2018-08-15 15:16:09"
"31","47435","2.00","36","2115291","10008754","1378476","436549","0","0","59239","268441","31552","10182","0","0","2018-08-15 15:16:19"
"32","48715","2.00","37","2150316","10301409","1402488","444710","0","0","35025","292655","24012","8161","0","0","2018-08-15 15:16:29"
"33","49995","2.00","38","2202065","10577340","1439201","456262","0","0","51749","275931","36713","11552","0","0","2018-08-15 15:16:39"
"34","51275","2.00","39","2261533","10845552","1481019","469459","0","0","59468","268212","41818","13197","0","0","2018-08-15 15:16:49"
"35","52555","2.00","40","2317544","11117221","1510134","478833","0","0","56010","271669","29115","9374","0","0","2018-08-15 15:16:59"
"36","53835","2.00","41","2372029","11390416","1548705","490814","0","0","54485","273195","38571","11981","0","0","2018-08-15 15:17:09"
"37","55115","2.00","42","2425260","11664866","1586639","502620","0","0","53231","274450","37934","11806","0","0","2018-08-15 15:17:19"
