"id","clock_time","linkaddr_node_addr","seqno","all_cpu","all_lpm","all_transmit","all_listen","all_idle_transmit","all_idle_listen","cpu","lpm","transmit","listen","idle_transmit","idle_listen","date"
"859","15435","2.00","11","335012","3597033","169362","73159","0","0","23046","304634","13571","6156","0","0","2018-08-30 08:37:58"
"860","16715","2.00","12","370756","3888969","182238","78780","0","0","35744","291936","12876","5621","0","0","2018-08-30 08:38:08"
"861","17995","2.00","13","392098","4195307","194592","84233","0","0","21342","306338","12354","5453","0","0","2018-08-30 08:38:18"
"862","19275","2.00","14","414569","4500516","207757","90248","0","0","22471","305209","13165","6015","0","0","2018-08-30 08:38:28"
"863","20555","2.00","15","449654","4793111","219995","95786","0","0","35085","292595","12238","5538","0","0","2018-08-30 08:38:38"
"864","21835","2.00","16","473335","5097110","233916","101786","0","0","23681","303999","13921","6000","0","0","2018-08-30 08:38:48"
"865","23115","2.00","17","494455","5403670","246154","107283","0","0","21120","306560","12238","5497","0","0","2018-08-30 08:38:58"
"866","24395","2.00","18","530872","5694933","259494","113292","0","0","36417","291263","13340","6009","0","0","2018-08-30 08:39:08"
"867","25675","2.00","19","552483","6001002","272022","118910","0","0","21611","306069","12528","5618","0","0","2018-08-30 08:39:18"
"868","26955","2.00","20","575156","6306009","285246","124915","0","0","22673","305007","13224","6005","0","0","2018-08-30 08:39:28"
"869","28235","2.00","21","612315","6596530","299166","130852","0","0","37159","290521","13920","5937","0","0","2018-08-30 08:39:38"
"870","29515","2.00","22","635291","6901234","312796","136849","0","0","22976","304704","13630","5997","0","0","2018-08-30 08:39:48"
"871","30795","2.00","23","700814","7163391","359086","151017","0","0","65523","262157","46290","14168","0","0","2018-08-30 08:39:58"
"872","32075","2.00","24","737304","7454581","372194","157108","0","0","36490","291190","13108","6091","0","0","2018-08-30 08:40:08"
"873","33355","2.00","25","760158","7759407","385592","162877","0","0","22854","304826","13398","5769","0","0","2018-08-30 08:40:18"
"874","34635","2.00","26","784017","8063228","399570","169123","0","0","23859","303821","13978","6246","0","0","2018-08-30 08:40:28"
"875","35915","2.00","27","822375","8352550","414070","175474","0","0","38358","289322","14500","6351","0","0","2018-08-30 08:40:38"
"876","37195","2.00","28","849855","8652750","430542","182481","0","0","27480","300200","16472","7007","0","0","2018-08-30 08:40:48"
"877","38475","2.00","29","872584","8957701","443823","188799","0","0","22729","304951","13281","6318","0","0","2018-08-30 08:40:58"
"878","39755","2.00","30","909326","9248639","457453","194886","0","0","36742","290938","13630","6087","0","0","2018-08-30 08:41:08"
"879","41035","2.00","31","931949","9553696","470503","200794","0","0","22623","305057","13050","5908","0","0","2018-08-30 08:41:18"
"880","42315","2.00","32","955639","9857686","484539","206868","0","0","23690","303990","14036","6074","0","0","2018-08-30 08:41:28"
"881","43595","2.00","33","992392","10148613","498111","212932","0","0","36753","290927","13572","6064","0","0","2018-08-30 08:41:38"
"882","44875","2.00","34","1015526","10453159","511683","218798","0","0","23134","304546","13572","5866","0","0","2018-08-30 08:41:48"
"883","46155","2.00","35","1038148","10758217","524849","224673","0","0","22622","305058","13166","5875","0","0","2018-08-30 08:41:58"
"884","47435","2.00","36","1074529","11049516","538247","230525","0","0","36381","291299","13398","5852","0","0","2018-08-30 08:42:08"
"885","48737","2.00","37","1101256","11356344","554545","237115","0","0","26727","306828","16298","6590","0","0","2018-08-30 08:42:18"
"886","49995","2.00","38","1125103","11654302","568465","243165","0","0","23846","297958","13920","6050","0","0","2018-08-30 08:42:28"
"887","51275","2.00","39","1159697","11947388","580471","248552","0","0","34594","293086","12006","5387","0","0","2018-08-30 08:42:38"
"888","52555","2.00","40","1181464","12253301","592825","254307","0","0","21767","305913","12354","5755","0","0","2018-08-30 08:42:48"
"889","53835","2.00","41","1204807","12557638","606572","260503","0","0","23343","304337","13747","6196","0","0","2018-08-30 08:42:58"
"890","55115","2.00","42","1241550","12848575","619738","266589","0","0","36743","290937","13166","6086","0","0","2018-08-30 08:43:08"
"891","56395","2.00","43","1262576","13155229","631918","272214","0","0","21026","306654","12180","5625","0","0","2018-08-30 08:43:18"
"892","57675","2.00","44","1285773","13459712","645316","278502","0","0","23197","304483","13398","6288","0","0","2018-08-30 08:43:28"
"893","58955","2.00","45","1320398","13752767","657322","284098","0","0","34625","293055","12006","5596","0","0","2018-08-30 08:43:38"
"894","60235","2.00","46","1344100","14056745","671184","290235","0","0","23702","303978","13862","6137","0","0","2018-08-30 08:43:48"
"895","61515","2.00","47","1365159","14363366","683364","295738","0","0","21059","306621","12180","5503","0","0","2018-08-30 08:43:58"
"896","62801","2.00","48","1414744","14643187","707204","304090","0","0","49585","279821","23840","8352","0","0","2018-08-30 08:44:08"
"897","64075","2.00","49","1437244","14946641","720080","309888","0","0","22499","303454","12876","5798","0","0","2018-08-30 08:44:18"
"898","65355","2.00","50","1459837","15251728","733362","315597","0","0","22593","305087","13282","5709","0","0","2018-08-30 08:44:28"
"899","66641","2.00","51","1497071","15543984","747166","321909","0","0","37234","292256","13804","6312","0","0","2018-08-30 08:44:38"
"900","67915","2.00","52","1520513","15846412","760970","327918","0","0","23442","302428","13804","6009","0","0","2018-08-30 08:44:48"
"901","69195","2.00","53","1550056","16144549","779124","335200","0","0","29543","298137","18154","7282","0","0","2018-08-30 08:44:58"
"902","70475","2.00","54","1584503","16437782","791072","340530","0","0","34447","293233","11948","5330","0","0","2018-08-30 08:45:08"
"903","71755","2.00","55","1607180","16742785","804123","346368","0","0","22677","305003","13051","5838","0","0","2018-08-30 08:45:18"
"904","73035","2.00","56","1628360","17049285","816361","351995","0","0","21180","306500","12238","5627","0","0","2018-08-30 08:45:28"
"905","74315","2.00","57","1668465","17336860","832659","358464","0","0","40105","287575","16298","6469","0","0","2018-08-30 08:45:38"
"906","75595","2.00","58","1690490","17642515","845477","364073","0","0","22025","305655","12818","5609","0","0","2018-08-30 08:45:48"
"907","76875","2.00","59","1714628","17946057","859455","370264","0","0","24138","303542","13978","6191","0","0","2018-08-30 08:45:58"
"908","78161","2.00","60","1750081","18240022","871925","375983","0","0","35453","293965","12470","5719","0","0","2018-08-30 08:46:08"
"909","79435","2.00","61","1771801","18544244","884453","381527","0","0","21720","304222","12528","5544","0","0","2018-08-30 08:46:18"
"910","80715","2.00","62","1794260","18849465","897330","387333","0","0","22459","305221","12877","5806","0","0","2018-08-30 08:46:28"
"911","81995","2.00","63","1831984","19139421","911598","393655","0","0","37724","289956","14268","6322","0","0","2018-08-30 08:46:38"
"912","83275","2.00","64","1857277","19441808","926562","400007","0","0","25292","302387","14964","6352","0","0","2018-08-30 08:46:48"
"913","84555","2.00","65","1879920","19746845","939728","405877","0","0","22643","305037","13166","5870","0","0","2018-08-30 08:46:58"
"914","85835","2.00","66","1915060","20039385","952023","411407","0","0","35140","292540","12295","5530","0","0","2018-08-30 08:47:08"
"915","87115","2.00","67","1936751","20345374","964551","416960","0","0","21691","305989","12528","5553","0","0","2018-08-30 08:47:18"
"916","88395","2.00","68","1958048","20651757","976790","422696","0","0","21297","306383","12239","5736","0","0","2018-08-30 08:47:28"
"917","89681","2.00","69","1992818","20946405","988622","428425","0","0","34770","294648","11832","5729","0","0","2018-08-30 08:47:38"
"918","90955","2.00","70","2018316","21246849","1003644","434980","0","0","25498","300444","15022","6555","0","0","2018-08-30 08:47:48"
"919","92241","2.00","71","2040565","21554019","1016636","440736","0","0","22249","307170","12992","5756","0","0","2018-08-30 08:47:58"
"920","93515","2.00","72","2078362","21842163","1030845","447022","0","0","37797","288144","14209","6286","0","0","2018-08-30 08:48:08"
"921","94795","2.00","73","2099876","22148329","1043257","452848","0","0","21514","306166","12412","5826","0","0","2018-08-30 08:48:18"
"922","96075","2.00","74","2183206","22392679","1103586","470540","0","0","83330","244350","60329","17692","0","0","2018-08-30 08:48:28"
"923","97355","2.00","75","2220897","22682668","1117680","476801","0","0","37691","289989","14094","6261","0","0","2018-08-30 08:48:38"
"924","98657","2.00","76","2246296","22990828","1132702","483658","0","0","25399","308160","15022","6857","0","0","2018-08-30 08:48:48"
"925","99921","2.00","77","2267575","23293088","1144651","489255","0","0","21278","302260","11949","5597","0","0","2018-08-30 08:48:58"
"926","101195","2.00","78","2303339","23583266","1157295","495108","0","0","35764","290178","12644","5853","0","0","2018-08-30 08:49:08"
"927","102475","2.00","79","2326654","23887631","1170983","501191","0","0","23315","304365","13688","6083","0","0","2018-08-30 08:49:18"
"928","103755","2.00","80","2348980","24193204","1183743","507208","0","0","22326","305573","12760","6017","0","0","2018-08-30 08:49:28"
"929","105035","2.00","81","2385899","24483746","1197084","513128","0","0","36919","290542","13341","5920","0","0","2018-08-30 08:49:38"
"930","106321","2.00","82","2407244","24791772","1209322","518707","0","0","21345","308026","12238","5579","0","0","2018-08-30 08:49:48"
"931","107601","2.00","83","2428018","25098678","1221096","524210","0","0","20774","306906","11774","5503","0","0","2018-08-30 08:49:58"
"932","108879","2.00","84","2463095","25390757","1233391","529859","0","0","35077","292079","12295","5649","0","0","2018-08-30 08:50:08"
"933","110160","2.00","85","2487873","25693942","1248006","536438","0","0","24777","303185","14615","6579","0","0","2018-08-30 08:50:18"
