"id","clock_time","linkaddr_node_addr","seqno","all_cpu","all_lpm","all_transmit","all_listen","all_idle_transmit","all_idle_listen","cpu","lpm","transmit","listen","idle_transmit","idle_listen","date"
"1","10315","2.00","7","193672","2427653","75923","40038","0","0","52280","275400","24825","8946","0","0","2018-08-15 12:21:31"
"2","11595","2.00","8","206145","2742860","81723","43771","0","0","12473","315207","5800","3733","0","0","2018-08-15 12:21:41"
"3","12875","2.00","9","238139","3038546","91525","48660","0","0","31994","295686","9802","4889","0","0","2018-08-15 12:21:51"
"4","14155","2.00","10","258909","3345456","103589","54052","0","0","20770","306910","12064","5392","0","0","2018-08-15 12:22:01"
"5","15435","2.00","11","273024","3659021","110491","58134","0","0","14115","313565","6902","4082","0","0","2018-08-15 12:22:11"
"6","16715","2.00","12","308460","3951265","122265","63896","0","0","35436","292244","11774","5762","0","0","2018-08-15 12:22:21"
"7","17999","2.00","13","336447","4252173","133053","69029","0","0","27987","300908","10788","5133","0","0","2018-08-15 12:22:31"
"8","19275","2.00","14","360565","4554520","142333","74137","0","0","24117","302347","9280","5108","0","0","2018-08-15 12:22:41"
"9","20555","2.00","15","377384","4865381","150801","79111","0","0","16819","310861","8468","4974","0","0","2018-08-15 12:22:51"
"10","21835","2.00","16","404220","5166225","156659","83008","0","0","26836","300844","5858","3897","0","0","2018-08-15 12:23:01"
"11","23115","2.00","17","416330","5481795","162343","86724","0","0","12110","315570","5684","3716","0","0","2018-08-15 12:23:11"
"12","24395","2.00","18","445618","5780187","170175","91351","0","0","29288","298392","7832","4627","0","0","2018-08-15 12:23:21"
"13","25675","2.00","19","460594","6092891","177541","95837","0","0","14976","312704","7366","4486","0","0","2018-08-15 12:23:31"
"14","26955","2.00","20","482367","6398798","189778","102019","0","0","21773","305907","12237","6182","0","0","2018-08-15 12:23:41"
"15","28235","2.00","21","511519","6697326","196911","106655","0","0","29152","298528","7133","4636","0","0","2018-08-15 12:23:51"
"16","29515","2.00","22","543156","6993369","216978","114498","0","0","31637","296043","20067","7843","0","0","2018-08-15 12:24:01"
"17","30799","2.00","23","593807","7271663","239424","123538","0","0","50651","278294","22446","9040","0","0","2018-08-15 12:24:11"
"18","32075","2.00","24","625099","7566786","248008","128556","0","0","31292","295123","8584","5018","0","0","2018-08-15 12:24:21"
"19","33376","2.00","25","640680","7884300","255606","133156","0","0","15581","317514","7598","4600","0","0","2018-08-15 12:24:31"
"20","34642","2.00","26","671172","8177921","268076","139397","0","0","30492","293621","12470","6241","0","0","2018-08-15 12:24:41"
"21","35915","2.00","27","705090","8469835","284142","146837","0","0","33918","291914","16066","7440","0","0","2018-08-15 12:24:51"
"22","37195","2.00","28","734716","8767889","291624","151275","0","0","29626","298054","7482","4438","0","0","2018-08-15 12:25:01"
"23","38475","2.00","29","752400","9077885","301193","156206","0","0","17684","309996","9569","4931","0","0","2018-08-15 12:25:11"
"24","39758","2.00","30","773617","9385302","312967","162141","0","0","21217","307417","11774","5935","0","0","2018-08-15 12:25:21"
"25","41035","2.00","31","802469","9683176","320159","166297","0","0","28851","297874","7192","4156","0","0","2018-08-15 12:25:31"
"26","42315","2.00","32","817455","9995870","327699","171019","0","0","14986","312694","7540","4722","0","0","2018-08-15 12:25:41"
"27","43595","2.00","33","846325","10294680","334775","175489","0","0","28870","298810","7076","4470","0","0","2018-08-15 12:25:51"
"28","44880","2.00","34","868333","10601688","347247","181412","0","0","22008","307008","12472","5923","0","0","2018-08-15 12:26:01"
"29","46155","2.00","35","900358","10896007","356991","186533","0","0","32025","294319","9744","5121","0","0","2018-08-15 12:26:11"
"30","47435","2.00","36","919713","11204332","367257","191761","0","0","19355","308325","10266","5228","0","0","2018-08-15 12:26:21"
"31","48715","2.00","37","950232","11501493","376131","196384","0","0","30518","297161","8874","4623","0","0","2018-08-15 12:26:31"
"32","49995","2.00","38","969395","11810010","386107","201894","0","0","19163","308517","9976","5510","0","0","2018-08-15 12:26:41"
"33","51275","2.00","39","999906","12107179","394285","206550","0","0","30511","297169","8178","4656","0","0","2018-08-15 12:26:51"
"34","52555","2.00","40","1022862","12411903","407103","212556","0","0","22956","304724","12818","6006","0","0","2018-08-15 12:27:01"
"35","53835","2.00","41","1054263","12708182","415803","217336","0","0","31401","296279","8700","4780","0","0","2018-08-15 12:27:11"
"36","55115","2.00","42","1079616","13010509","430129","223851","0","0","25353","302327","14326","6515","0","0","2018-08-15 12:27:21"
"37","56395","2.00","43","1112653","13305152","440512","228794","0","0","33037","294643","10383","4943","0","0","2018-08-15 12:27:31"
"38","57675","2.00","44","1127742","13617743","447993","233387","0","0","15089","312591","7481","4593","0","0","2018-08-15 12:27:41"
