"id","clock_time","linkaddr_node_addr","seqno","all_cpu","all_lpm","all_transmit","all_listen","all_idle_transmit","all_idle_listen","cpu","lpm","transmit","listen","idle_transmit","idle_listen","date"
"3","6475","2.00","4","60914","1577438","16820","64175","0","0","6973","320700","2842","12656","0","0","2018-08-31 18:20:38"
"4","7755","2.00","5","64150","1901862","16820","76518","0","0","3235","324424","0","12342","0","0","2018-08-31 18:20:48"
"5","9050","2.00","6","71218","2226469","19720","89515","0","0","7067","324607","2900","12997","0","0","2018-08-31 18:20:59"
"6","10330","2.00","7","92441","2532927","22677","102662","0","0","21222","306458","2957","13147","0","0","2018-08-31 18:21:09"
"7","11610","2.00","8","95871","2857176","22677","114429","0","0","3430","324249","0","11766","0","0","2018-08-31 18:21:19"
"8","12875","2.00","9","102767","3174042","25635","127779","0","0","6895","316866","2958","13350","0","0","2018-08-31 18:21:28"
"9","14170","2.00","10","131757","3476678","34683","142814","0","0","28990","302636","9048","15034","0","0","2018-08-31 18:21:39"
"10","15450","2.00","11","138836","3797251","37699","155803","0","0","7079","320573","3016","12989","0","0","2018-08-31 18:21:49"
"11","16730","2.00","12","150069","4113698","43847","169593","0","0","11232","316447","6148","13790","0","0","2018-08-31 18:21:59"
"12","18010","2.00","13","157377","4434100","46921","182628","0","0","7307","320402","3074","13035","0","0","2018-08-31 18:22:09"
"13","19290","2.00","14","178769","4740358","49995","194996","0","0","21392","306258","3074","12367","0","0","2018-08-31 18:22:19"
"14","20555","2.00","15","185952","5056841","53127","208210","0","0","7182","316483","3132","13214","0","0","2018-08-31 18:22:28"
"15","21850","2.00","16","189486","5385030","53127","219866","0","0","3533","328189","0","11655","0","0","2018-08-31 18:22:39"
"16","23115","2.00","17","197062","5701300","56317","232306","0","0","7576","316270","3190","12440","0","0","2018-08-31 18:22:48"
"17","24395","2.00","18","222465","6003388","62697","245862","0","0","25402","302088","6380","13556","0","0","2018-08-31 18:22:58"
"18","25675","2.00","19","235807","6317710","70642","261312","0","0","13342","314322","7945","15450","0","0","2018-08-31 18:23:08"
"19","26970","2.00","20","239331","6645876","70642","272994","0","0","3523","328166","0","11681","0","0","2018-08-31 18:23:19"
"20","28250","2.00","21","256757","6956130","70642","284794","0","0","17425","310254","0","11800","0","0","2018-08-31 18:23:29"
"21","29515","2.00","22","272452","7264083","80384","298584","0","0","15694","307953","9742","13790","0","0","2018-08-31 18:23:38"
"22","30795","2.00","23","280240","7584021","83631","310528","0","0","7787","319938","3247","11943","0","0","2018-08-31 18:23:48"
"23","32075","2.00","24","287782","7904153","86878","322477","0","0","7542","320132","3247","11949","0","0","2018-08-31 18:23:58"
"24","33370","2.00","25","309568","8214039","90183","335160","0","0","21785","309886","3305","12682","0","0","2018-08-31 18:24:09"
"25","34635","2.00","26","321361","8525947","96677","347480","0","0","11792","311908","6494","12320","0","0","2018-08-31 18:24:18"
"26","35930","2.00","27","324946","8854022","96735","359542","0","0","3584","328075","58","12062","0","0","2018-08-31 18:24:29"
"27","37195","2.00","28","355075","9147607","106477","373524","0","0","30128","293585","9742","13982","0","0","2018-08-31 18:24:38"
"28","38475","2.00","29","358938","9471448","106593","384815","0","0","3862","323841","116","11291","0","0","2018-08-31 18:24:48"
"29","39755","2.00","30","371020","9787046","113088","397470","0","0","12082","315598","6495","12654","0","0","2018-08-31 18:24:58"
"30","41035","2.00","31","379351","10106310","116567","409317","0","0","8330","319264","3479","11847","0","0","2018-08-31 18:25:08"
"31","42330","2.00","32","397838","10419529","117089","421490","0","0","18487","313219","522","12172","0","0","2018-08-31 18:25:19"
"32","43595","2.00","33","401794","10739320","117321","432505","0","0","3955","319791","232","11015","0","0","2018-08-31 18:25:28"
"33","44875","2.00","34","406016","11062745","117843","444715","0","0","4221","323425","522","12210","0","0","2018-08-31 18:25:38"
"34","46170","2.00","35","414066","11386379","121207","456902","0","0","8049","323634","3364","12186","0","0","2018-08-31 18:25:49"
"35","47435","2.00","36","441043","11683130","128281","470739","0","0","26974","296751","7074","13837","0","0","2018-08-31 18:25:58"
"36","48731","2.00","37","449628","12006242","132050","483548","0","0","8584","323112","3769","12809","0","0","2018-08-31 18:26:09"
"37","50010","2.00","38","452912","12330535","132050","495273","0","0","3283","324293","0","11725","0","0","2018-08-31 18:26:19"
"38","51290","2.00","39","475518","12635712","135877","508614","0","0","22605","305177","3827","13341","0","0","2018-08-31 18:26:29"
"39","52555","2.00","40","488340","12946548","142836","520601","0","0","12821","310836","6959","11987","0","0","2018-08-31 18:26:38"
"40","53850","2.00","41","496590","13269934","146373","532770","0","0","8249","323386","3537","12168","0","0","2018-08-31 18:26:49"
"41","55131","2.00","42","504663","13589635","149910","545383","0","0","8072","319701","3537","12613","0","0","2018-08-31 18:26:59"
"42","56410","2.00","43","522050","13899797","149910","556892","0","0","17386","310162","0","11509","0","0","2018-08-31 18:27:09"
"43","57690","2.00","44","527071","14222493","150896","568689","0","0","5020","322696","986","11797","0","0","2018-08-31 18:27:19"
"44","58970","2.00","45","535162","14542047","154550","581250","0","0","8090","319554","3654","12561","0","0","2018-08-31 18:27:29"
"45","60250","2.00","46","567255","14837632","165512","594870","0","0","32093","295585","10962","13619","0","0","2018-08-31 18:27:39"
"46","61515","2.00","47","578062","15150539","170906","608525","0","0","10806","312907","5394","13655","0","0","2018-08-31 18:27:48"
"47","62810","2.00","48","587319","15472957","175198","621348","0","0","9256","322418","4292","12823","0","0","2018-08-31 18:27:59"
"48","64075","2.00","49","596598","15787466","179547","633588","0","0","9279","314509","4349","12240","0","0","2018-08-31 18:28:08"
"49","65355","2.00","50","614120","16097575","179547","644837","0","0","17522","310109","0","11249","0","0","2018-08-31 18:28:18"
"50","66650","2.00","51","637569","16405718","194624","659963","0","0","23449","308143","15077","15126","0","0","2018-08-31 18:28:29"
"51","67930","2.00","52","641889","16729079","195320","671708","0","0","4319","323361","696","11745","0","0","2018-08-31 18:28:39"
"52","69210","2.00","53","650360","17048288","199147","684351","0","0","8470","319209","3827","12643","0","0","2018-08-31 18:28:49"
"53","70490","2.00","54","678685","17347643","207440","698466","0","0","28324","299355","8293","14115","0","0","2018-08-31 18:28:59"
"54","71755","2.00","55","682104","17667937","207440","709912","0","0","3418","320294","0","11446","0","0","2018-08-31 18:29:08"
"55","73050","2.00","56","690619","17991068","211325","722208","0","0","8514","323131","3885","12295","0","0","2018-08-31 18:29:19"
"56","74330","2.00","57","714295","18295072","216022","735205","0","0","23675","304004","4697","12997","0","0","2018-08-31 18:29:29"
"57","75610","2.00","58","725338","18611812","221705","748678","0","0","11042","316740","5683","13473","0","0","2018-08-31 18:29:39"
"58","76890","2.00","59","733851","18930876","225648","760965","0","0","8512","319064","3943","12287","0","0","2018-08-31 18:29:49"
"59","78170","2.00","60","746453","19245954","232433","774934","0","0","12601","315078","6785","13969","0","0","2018-08-31 18:29:59"
"60","79450","2.00","61","766456","19553632","234289","787843","0","0","20002","307678","1856","12909","0","0","2018-08-31 18:30:09"
"61","80730","2.00","62","775161","19872606","238348","800264","0","0","8704","318974","4059","12421","0","0","2018-08-31 18:30:19"
"62","81995","2.00","63","783823","20187579","242350","812420","0","0","8661","314973","4002","12156","0","0","2018-08-31 18:30:28"
"63","83290","2.00","64","808079","20495049","247454","825584","0","0","24255","307470","5104","13164","0","0","2018-08-31 18:30:39"
"64","84570","2.00","65","819839","20810968","253602","838457","0","0","11759","315919","6148","12873","0","0","2018-08-31 18:30:49"
"65","85835","2.00","66","834106","21120432","261896","851325","0","0","14266","309464","8294","12868","0","0","2018-08-31 18:30:58"
"66","87115","2.00","67","848482","21433695","270248","864784","0","0","14375","313263","8352","13458","0","0","2018-08-31 18:31:08"
"67","88410","2.00","68","878438","21735410","279702","879103","0","0","29956","301715","9454","14319","0","0","2018-08-31 18:31:19"
"68","89690","2.00","69","898478","22043049","292404","893955","0","0","20039","307639","12702","14852","0","0","2018-08-31 18:31:29"
"69","90970","2.00","70","905155","22364081","294724","906180","0","0","6676","321032","2320","12225","0","0","2018-08-31 18:31:39"
"70","92250","2.00","71","921243","22675644","304468","920256","0","0","16087","311563","9744","14076","0","0","2018-08-31 18:31:49"
"71","93530","2.00","72","940399","22984169","305686","932536","0","0","19155","308525","1218","12280","0","0","2018-08-31 18:31:59"
"72","94810","2.00","73","954979","23297269","314270","946135","0","0","14579","313100","8584","13599","0","0","2018-08-31 18:32:09"
"73","96090","2.00","74","960030","23619898","315546","957849","0","0","5050","322629","1276","11714","0","0","2018-08-31 18:32:19"
"74","97370","2.00","75","977573","23930035","315546","969674","0","0","17542","310137","0","11825","0","0","2018-08-31 18:32:29"
"75","98651","2.00","76","986706","24248684","319954","982264","0","0","9132","318649","4408","12590","0","0","2018-08-31 18:32:39"
