"id","clock_time","linkaddr_node_addr","seqno","all_cpu","all_lpm","all_transmit","all_listen","all_idle_transmit","all_idle_listen","cpu","lpm","transmit","listen","idle_transmit","idle_listen","date"
"1","1355","2.00","0","43274","284291","22273","10872","0","0","43274","284291","22273","10872","0","0","2018-08-31 16:39:06"
"2","2635","2.00","1","67237","588008","36773","21635","0","0","23963","303717","14500","10763","0","0","2018-08-31 16:39:16"
"3","1370","2.00","0","18270","313338","2610","6249","0","0","18270","313338","2610","6249","0","0","2018-08-31 16:39:43"
"4","2650","2.00","1","38674","620613","14267","14666","0","0","20403","307275","11657","8416","0","0","2018-08-31 16:39:53"
"5","3930","2.00","2","47639","939328","16703","20837","0","0","8964","318715","2436","6170","0","0","2018-08-31 16:40:03"
"6","5210","2.00","3","70575","1244072","19371","27070","0","0","22935","304744","2668","6232","0","0","2018-08-31 16:40:13"
"7","6490","2.00","4","78549","1563779","21111","33223","0","0","7973","319707","1740","6152","0","0","2018-08-31 16:40:23"
"8","7770","2.00","5","86541","1883467","22909","39568","0","0","7991","319688","1798","6344","0","0","2018-08-31 16:40:33"
"9","9050","2.00","6","94774","2202914","24649","45820","0","0","8232","319447","1740","6251","0","0","2018-08-31 16:40:43"
"10","10330","2.00","7","120978","2504390","29927","52985","0","0","26203","301476","5278","7164","0","0","2018-08-31 16:40:53"
"11","11610","2.00","8","129077","2823970","31667","58811","0","0","8098","319580","1740","5825","0","0","2018-08-31 16:41:03"
"12","12875","2.00","9","139890","3136825","35263","65986","0","0","10812","312855","3596","7174","0","0","2018-08-31 16:41:13"
"13","14155","2.00","10","165532","3438864","40137","73494","0","0","25642","302039","4874","7507","0","0","2018-08-31 16:41:23"
"14","15435","2.00","11","173760","3758316","42167","80138","0","0","8227","319452","2030","6643","0","0","2018-08-31 16:41:33"
"15","16715","2.00","12","181977","4077779","44197","86785","0","0","8216","319463","2030","6646","0","0","2018-08-31 16:41:43"
"16","17995","2.00","13","190920","4396566","46401","93735","0","0","8942","318787","2204","6949","0","0","2018-08-31 16:41:53"
"17","19275","2.00","14","216044","4699072","51099","101293","0","0","25124","302506","4698","7557","0","0","2018-08-31 16:42:03"
"18","20555","2.00","15","224300","5018496","53129","108240","0","0","8255","319424","2030","6946","0","0","2018-08-31 16:42:13"
"19","21850","2.00","16","236303","5338185","58059","116733","0","0","12002","319689","4930","8492","0","0","2018-08-31 16:42:23"
"20","23115","2.00","17","261643","5636563","62931","124732","0","0","25339","298378","4872","7998","0","0","2018-08-31 16:42:33"
"21","24410","2.00","18","269350","5960515","64613","132275","0","0","7707","323952","1682","7542","0","0","2018-08-31 16:42:43"
"22","25675","2.00","19","277910","6275656","66701","139589","0","0","8560","315141","2088","7314","0","0","2018-08-31 16:42:53"
"23","26955","2.00","20","286123","6595173","68557","147227","0","0","8213","319517","1856","7637","0","0","2018-08-31 16:43:03"
"24","28250","2.00","21","310960","6901927","72907","155546","0","0","24837","306754","4350","8319","0","0","2018-08-31 16:43:13"
"25","29515","2.00","22","318948","7217658","74705","163014","0","0","7987","315731","1798","7467","0","0","2018-08-31 16:43:23"
"26","30795","2.00","23","327277","7537008","76619","170684","0","0","8329","319350","1914","7669","0","0","2018-08-31 16:43:33"
"27","32090","2.00","24","400908","7795019","119829","187887","0","0","73631","258011","43210","17202","0","0","2018-08-31 16:43:43"
"28","33370","2.00","25","444756","8078851","147842","200964","0","0","43847","283832","28013","13077","0","0","2018-08-31 16:43:53"
