"id","det_int","det_int_redundant","date"
"1","50","50","2018-08-16 16:02:18"
"2","50","50","2018-08-16 16:02:48"
"3","50","50","2018-08-16 16:03:19"
"4","50","50","2018-08-16 16:03:50"
"5","50","50","2018-08-16 16:04:21"
"6","70","70","2018-08-16 16:04:52"
"7","70","70","2018-08-16 16:05:22"
"8","60","60","2018-08-16 16:05:53"
"9","70","70","2018-08-16 16:06:24"
"10","70","70","2018-08-16 16:06:54"
"11","70","70","2018-08-16 16:07:25"
"12","70","70","2018-08-16 16:07:55"
"13","70","70","2018-08-16 16:08:26"
"14","70","70","2018-08-16 16:08:57"
"15","70","70","2018-08-16 16:09:28"
"16","70","70","2018-08-16 16:09:59"
"17","70","70","2018-08-16 16:10:30"
"18","70","70","2018-08-16 16:11:01"
"19","70","70","2018-08-16 16:11:31"
"20","70","70","2018-08-16 16:12:02"
"21","70","70","2018-08-16 16:12:33"
"22","60","60","2018-08-16 16:13:03"
"23","70","70","2018-08-16 16:13:34"
"24","70","70","2018-08-16 16:14:05"
"25","70","70","2018-08-16 16:14:35"
"26","70","70","2018-08-16 16:15:06"
"27","70","70","2018-08-16 16:15:37"
"28","70","70","2018-08-16 16:16:08"
"29","70","70","2018-08-16 16:16:39"
"30","60","60","2018-08-16 16:17:10"
"31","50","50","2018-08-16 16:17:40"
"32","50","50","2018-08-16 16:18:10"
"33","50","50","2018-08-16 16:18:41"
"34","50","50","2018-08-16 16:19:12"
"35","50","50","2018-08-16 16:19:43"
"36","60","60","2018-08-16 16:20:13"
"37","50","50","2018-08-16 16:20:44"
"38","50","50","2018-08-16 16:21:14"
"39","50","50","2018-08-16 16:21:45"
"40","50","50","2018-08-16 16:22:15"
"41","70","70","2018-08-16 16:22:46"
"42","50","50","2018-08-16 16:23:17"
"43","70","70","2018-08-16 16:23:47"
"44","70","70","2018-08-16 16:24:18"
"45","70","70","2018-08-16 16:24:49"
"46","70","70","2018-08-16 16:25:20"
"47","70","70","2018-08-16 16:25:50"
"48","70","70","2018-08-16 16:26:21"
"49","70","70","2018-08-16 16:26:53"
"50","70","70","2018-08-16 16:27:23"
"51","70","70","2018-08-16 16:27:54"
"52","70","70","2018-08-16 16:28:25"
"53","70","70","2018-08-16 16:28:56"
"54","70","70","2018-08-16 16:29:26"
"55","70","70","2018-08-16 16:29:57"
"56","70","70","2018-08-16 16:30:28"
"57","70","70","2018-08-16 16:30:59"
"58","70","70","2018-08-16 16:31:30"
"59","70","70","2018-08-16 16:32:00"
