"id","det_int","det_int_redundant","date"
"1","60","60","2018-08-16 15:24:23"
"2","60","60","2018-08-16 15:24:48"
"3","60","60","2018-08-16 15:25:13"
"4","60","60","2018-08-16 15:25:39"
"5","60","60","2018-08-16 15:26:04"
"6","60","60","2018-08-16 15:26:30"
"7","60","60","2018-08-16 15:26:56"
"8","60","60","2018-08-16 15:27:21"
"9","60","60","2018-08-16 15:27:47"
"10","60","60","2018-08-16 15:28:13"
"11","60","60","2018-08-16 15:28:39"
"12","80","80","2018-08-16 15:29:05"
"13","80","80","2018-08-16 15:29:30"
"14","80","80","2018-08-16 15:29:56"
"15","80","80","2018-08-16 15:30:22"
"16","80","80","2018-08-16 15:30:48"
"17","80","80","2018-08-16 15:31:13"
"18","80","80","2018-08-16 15:31:39"
"19","80","80","2018-08-16 15:32:05"
"20","80","80","2018-08-16 15:32:30"
"21","80","80","2018-08-16 15:32:56"
"22","80","80","2018-08-16 15:33:22"
"23","80","80","2018-08-16 15:33:48"
"24","80","80","2018-08-16 15:34:14"
"25","80","80","2018-08-16 15:34:39"
"26","80","80","2018-08-16 15:35:05"
"27","80","80","2018-08-16 15:35:31"
"28","80","80","2018-08-16 15:35:57"
"29","80","80","2018-08-16 15:36:23"
"30","80","80","2018-08-16 15:36:49"
"31","80","80","2018-08-16 15:37:14"
"32","80","80","2018-08-16 15:37:41"
"33","80","80","2018-08-16 15:38:06"
"34","80","80","2018-08-16 15:38:32"
"35","80","80","2018-08-16 15:38:57"
"36","80","80","2018-08-16 15:39:23"
"37","80","80","2018-08-16 15:39:48"
"38","80","80","2018-08-16 15:40:14"
"39","80","80","2018-08-16 15:40:40"
"40","80","80","2018-08-16 15:41:06"
"41","80","80","2018-08-16 15:41:31"
"42","80","80","2018-08-16 15:41:57"
"43","80","80","2018-08-16 15:42:22"
"44","80","80","2018-08-16 15:42:48"
"45","80","80","2018-08-16 15:43:13"
"46","80","80","2018-08-16 15:43:39"
"47","80","80","2018-08-16 15:44:05"
"48","80","80","2018-08-16 15:44:31"
"49","80","80","2018-08-16 15:44:56"
"50","80","80","2018-08-16 15:45:22"
"51","80","80","2018-08-16 15:45:47"
"52","80","80","2018-08-16 15:46:13"
"53","80","80","2018-08-16 15:46:39"
"54","80","80","2018-08-16 15:47:05"
"55","80","80","2018-08-16 15:47:31"
"56","80","80","2018-08-16 15:47:56"
"57","80","80","2018-08-16 15:48:22"
"58","80","80","2018-08-16 15:48:48"
"59","80","80","2018-08-16 15:49:13"
"60","80","80","2018-08-16 15:49:39"
"61","80","80","2018-08-16 15:50:05"
"62","80","80","2018-08-16 15:50:31"
"63","80","80","2018-08-16 15:50:57"
"64","80","80","2018-08-16 15:51:23"
"65","80","80","2018-08-16 15:51:48"
"66","80","80","2018-08-16 15:52:14"
"67","80","80","2018-08-16 15:52:40"
"68","80","80","2018-08-16 15:53:06"
"69","80","80","2018-08-16 15:53:31"
"70","80","80","2018-08-16 15:53:56"
"71","80","80","2018-08-16 15:54:22"
