"id","det_int","det_int_redundant","date"
"1","20","20","2018-08-15 12:52:51"
"2","20","20","2018-08-15 12:53:24"
"3","20","20","2018-08-15 12:53:57"
"4","20","20","2018-08-15 12:54:25"
"5","20","20","2018-08-15 12:55:01"
"6","20","20","2018-08-15 12:55:36"
"7","20","20","2018-08-15 12:56:05"
"8","20","20","2018-08-15 12:56:37"
"9","30","30","2018-08-15 12:57:10"
"10","20","20","2018-08-15 12:57:42"
"11","30","30","2018-08-15 12:58:14"
"12","20","20","2018-08-15 12:58:43"
"13","20","20","2018-08-15 12:59:13"
"14","30","30","2018-08-15 12:59:40"
"15","20","20","2018-08-15 13:00:11"
"16","20","20","2018-08-15 13:00:42"
"17","20","20","2018-08-15 13:01:16"
"18","30","30","2018-08-15 13:01:41"
"19","30","30","2018-08-15 13:02:11"
"20","20","20","2018-08-15 13:02:35"
"21","20","20","2018-08-15 13:03:03"
"22","20","20","2018-08-15 13:03:37"
"23","20","20","2018-08-15 13:04:10"
"24","20","20","2018-08-15 13:04:41"
"25","30","30","2018-08-15 13:05:17"
"26","20","20","2018-08-15 13:05:48"
"27","10","10","2018-08-15 13:06:37"
"28","10","10","2018-08-15 13:07:12"
"29","10","10","2018-08-15 13:07:46"
"30","10","10","2018-08-15 13:08:07"
"31","10","10","2018-08-15 13:08:43"
"32","0","0","2018-08-15 13:09:18"
"33","0","0","2018-08-15 13:09:46"
"34","0","0","2018-08-15 13:10:23"
"35","10","10","2018-08-15 13:11:00"
"36","0","0","2018-08-15 13:11:35"
"37","10","10","2018-08-15 13:12:03"
"38","0","0","2018-08-15 13:12:37"
"39","0","0","2018-08-15 13:13:04"
"40","0","0","2018-08-15 13:13:36"
"41","10","10","2018-08-15 13:14:09"
"42","0","0","2018-08-15 13:14:39"
"43","0","0","2018-08-15 13:15:09"
"44","0","0","2018-08-15 13:15:40"
"45","0","0","2018-08-15 13:16:12"
"46","0","0","2018-08-15 13:16:45"
"47","0","0","2018-08-15 13:17:11"
"48","0","0","2018-08-15 13:17:41"
"49","0","0","2018-08-15 13:18:10"
"50","0","0","2018-08-15 13:18:44"
"51","0","0","2018-08-15 13:19:12"
"52","0","0","2018-08-15 13:19:47"
"53","0","0","2018-08-15 13:20:22"
"54","0","0","2018-08-15 13:20:50"
"55","0","0","2018-08-15 13:21:21"
"56","0","0","2018-08-15 13:21:52"
"57","0","0","2018-08-15 13:22:24"
"58","0","0","2018-08-15 13:22:54"
"59","0","0","2018-08-15 13:23:25"
"60","0","0","2018-08-15 13:23:53"
"61","0","0","2018-08-15 13:24:21"
"62","0","0","2018-08-15 13:24:48"
"63","0","0","2018-08-15 13:25:16"
"64","0","0","2018-08-15 13:25:43"
"65","0","0","2018-08-15 13:26:18"
"66","0","0","2018-08-15 13:26:47"
"67","0","0","2018-08-15 13:27:14"
"68","0","0","2018-08-15 13:27:45"
"69","0","0","2018-08-15 13:28:14"
