"id","det_int","det_int_redundant","date"
"1","20","20","2018-08-15 11:48:38"
"2","20","20","2018-08-15 11:48:47"
"3","20","20","2018-08-15 11:48:58"
"4","20","20","2018-08-15 11:49:06"
"5","20","20","2018-08-15 11:49:15"
"6","20","20","2018-08-15 11:49:24"
"7","20","20","2018-08-15 11:49:34"
"8","20","20","2018-08-15 11:49:47"
"9","20","20","2018-08-15 11:49:59"
"10","20","20","2018-08-15 11:50:13"
"11","20","20","2018-08-15 11:50:22"
"12","20","20","2018-08-15 11:50:34"
"13","20","20","2018-08-15 11:50:46"
"14","20","20","2018-08-15 11:50:57"
"15","20","20","2018-08-15 11:51:08"
"16","20","20","2018-08-15 11:51:15"
"17","20","20","2018-08-15 11:51:26"
"18","20","20","2018-08-15 11:51:36"
"19","20","20","2018-08-15 11:51:47"
"20","20","20","2018-08-15 11:51:58"
"21","20","20","2018-08-15 11:52:12"
"22","20","20","2018-08-15 11:52:22"
"23","20","20","2018-08-15 11:52:34"
"24","20","20","2018-08-15 11:52:44"
"25","20","20","2018-08-15 11:52:57"
"26","20","20","2018-08-15 11:53:07"
"27","20","20","2018-08-15 11:53:18"
"28","20","20","2018-08-15 11:53:28"
"29","20","20","2018-08-15 11:53:37"
"30","20","20","2018-08-15 11:53:50"
"31","20","20","2018-08-15 11:54:01"
"32","20","20","2018-08-15 11:54:12"
"33","20","20","2018-08-15 11:54:20"
"34","20","20","2018-08-15 11:54:33"
"35","20","20","2018-08-15 11:54:45"
"36","20","20","2018-08-15 11:54:55"
"37","20","20","2018-08-15 11:55:06"
"38","20","20","2018-08-15 11:55:19"
"39","20","20","2018-08-15 11:55:33"
"40","20","20","2018-08-15 11:55:46"
"41","20","20","2018-08-15 11:55:56"
"42","20","20","2018-08-15 11:56:07"
"43","20","20","2018-08-15 11:56:15"
"44","20","20","2018-08-15 11:56:23"
"45","20","20","2018-08-15 11:56:32"
"46","20","20","2018-08-15 11:56:43"
"47","20","20","2018-08-15 11:56:55"
"48","20","20","2018-08-15 11:57:04"
"49","20","20","2018-08-15 11:57:12"
"50","20","20","2018-08-15 11:57:26"
"51","20","20","2018-08-15 11:57:39"
"52","20","20","2018-08-15 11:57:50"
"53","20","20","2018-08-15 11:58:00"
"54","20","20","2018-08-15 11:58:11"
"55","20","20","2018-08-15 11:58:19"
"56","20","20","2018-08-15 11:58:26"
"57","20","20","2018-08-15 11:58:38"
"58","20","20","2018-08-15 11:58:51"
"59","20","20","2018-08-15 11:59:04"
"60","20","20","2018-08-15 11:59:12"
"61","20","20","2018-08-15 11:59:21"
"62","20","20","2018-08-15 11:59:31"
"63","20","20","2018-08-15 11:59:41"
"64","20","20","2018-08-15 11:59:50"
