"id","clock_time","linkaddr_node_addr","seqno","all_cpu","all_lpm","all_transmit","all_listen","all_idle_transmit","all_idle_listen","cpu","lpm","transmit","listen","idle_transmit","idle_listen","date"
"5727","6475","2.00","4","126417","1511964","63394","62976","0","0","25525","298207","16472","13509","0","0","2018-08-18 11:15:24"
"5728","7770","2.00","5","155395","1814614","71804","75041","0","0","28977","302650","8410","12065","0","0","2018-08-18 11:15:34"
"5729","9035","2.00","6","183765","2109958","90133","89014","0","0","28370","295344","18329","13972","0","0","2018-08-18 11:15:44"
"5730","10315","2.00","7","229579","2391811","111534","103505","0","0","45813","281853","21401","14491","0","0","2018-08-18 11:15:54"
"5731","11610","2.00","8","249223","2703826","123481","115436","0","0","19644","312015","11947","11931","0","0","2018-08-18 11:16:04"
"5732","12890","2.00","9","285722","2995007","148130","130950","0","0","36499","291181","24649","15513","0","0","2018-08-18 11:16:14"
"5733","14170","2.00","10","319537","3288871","159904","144029","0","0","33815","293864","11774","13078","0","0","2018-08-18 11:16:24"
"5734","15435","2.00","11","336014","3596031","169763","156009","0","0","16476","307160","9859","11980","0","0","2018-08-18 11:16:34"
"5735","16715","2.00","12","384724","3875061","192731","172024","0","0","48709","279030","22968","16014","0","0","2018-08-18 11:16:44"
"5736","18010","2.00","13","402143","4189305","202300","184322","0","0","17419","314244","9569","12297","0","0","2018-08-18 11:16:54"
"5737","19290","2.00","14","414118","4505010","208274","195122","0","0","11974","315705","5974","10800","0","0","2018-08-18 11:17:04"
"5738","20555","2.00","15","443465","4799296","216802","206157","0","0","29346","294286","8528","11035","0","0","2018-08-18 11:17:14"
"5739","21850","2.00","16","482652","5091861","242959","222487","0","0","39186","292565","26157","16330","0","0","2018-08-18 11:17:24"
"5740","23115","2.00","17","525871","5372345","262507","236492","0","0","43219","280484","19548","14005","0","0","2018-08-18 11:17:34"
"5741","24395","2.00","18","546182","5679614","275092","248451","0","0","20311","307269","12585","11959","0","0","2018-08-18 11:17:44"
"5742","25690","2.00","19","584918","5972619","300904","265284","0","0","38735","293005","25812","16832","0","0","2018-08-18 11:17:54"
"5743","26955","2.00","20","609283","6272006","306413","276545","0","0","24365","299387","5509","11260","0","0","2018-08-18 11:18:04"
"5744","28235","2.00","21","642397","6566482","327934","291030","0","0","33113","294476","21521","14484","0","0","2018-08-18 11:18:14"
"5745","29515","2.00","22","680525","6856123","343244","304685","0","0","38127","289641","15310","13654","0","0","2018-08-18 11:18:24"
"5746","30810","2.00","23","716061","7152205","367430","319650","0","0","35536","296082","24186","14965","0","0","2018-08-18 11:18:34"
"5747","32075","2.00","24","728997","7462999","374970","330831","0","0","12936","310794","7540","11181","0","0","2018-08-18 11:18:44"
"5748","33355","2.00","25","760683","7758994","385641","342737","0","0","31686","295995","10671","11906","0","0","2018-08-18 11:18:54"
"5749","34635","2.00","26","795859","8051507","409246","358349","0","0","35175","292513","23605","15611","0","0","2018-08-18 11:19:04"
"5750","35930","2.00","27","828021","8350947","420266","370411","0","0","32162","299440","11020","12061","0","0","2018-08-18 11:19:14"
"5751","37210","2.00","28","866362","8640295","445959","386216","0","0","38340","289348","25693","15805","0","0","2018-08-18 11:19:24"
"5752","38490","2.00","29","892531","8941806","462895","399969","0","0","26168","301511","16936","13752","0","0","2018-08-18 11:19:34"
"5753","39770","2.00","30","945439","9216569","489456","416385","0","0","52907","274763","26561","16416","0","0","2018-08-18 11:19:44"
"5754","41035","2.00","31","975807","9509881","509523","431022","0","0","30367","293312","20067","14637","0","0","2018-08-18 11:19:54"
"5755","42330","2.00","32","1021622","9795746","530459","445801","0","0","45814","285865","20936","14779","0","0","2018-08-18 11:20:04"
"5756","43610","2.00","33","1045454","10099594","545074","459204","0","0","23831","303848","14615","13403","0","0","2018-08-18 11:20:14"
"5757","44875","2.00","34","1069584","10399159","560502","472019","0","0","24129","299565","15428","12815","0","0","2018-08-18 11:20:24"
"5758","46170","2.00","35","1108849","10691558","577147","484472","0","0","39264","292399","16645","12452","0","0","2018-08-18 11:20:34"
"5759","47450","2.00","36","1124483","11003605","585789","496104","0","0","15633","312047","8642","11632","0","0","2018-08-18 11:20:44"
"5760","48730","2.00","37","1167009","11288789","604290","510311","0","0","42525","285184","18501","14207","0","0","2018-08-18 11:20:54"
"5761","50010","2.00","38","1193635","11589813","621286","523723","0","0","26625","301024","16996","13412","0","0","2018-08-18 11:21:04"
"5762","51275","2.00","39","1225559","11881545","642338","537445","0","0","31923","291732","21052","13722","0","0","2018-08-18 11:21:14"
"5763","52555","2.00","40","1272460","12162345","664553","552612","0","0","46900","280800","22215","15167","0","0","2018-08-18 11:21:24"
"5764","53835","2.00","41","1291298","12471263","675863","564905","0","0","18838","308918","11310","12293","0","0","2018-08-18 11:21:34"
"5765","55130","2.00","42","1337360","12756817","696797","578962","0","0","46061","285554","20934","14057","0","0","2018-08-18 11:21:44"
"5766","56410","2.00","43","1340443","13081405","696797","588308","0","0","3083","324588","0","9345","0","0","2018-08-18 11:21:54"
