"id","det_int","det_int_redundant","date"
"252","0","0","2018-08-16 10:42:28"
"253","0","0","2018-08-16 10:42:58"
"254","0","0","2018-08-16 10:43:28"
"255","0","0","2018-08-16 10:43:58"
"256","0","0","2018-08-16 10:44:29"
"257","0","0","2018-08-16 10:44:59"
"258","0","0","2018-08-16 10:45:29"
"259","0","0","2018-08-16 10:45:59"
"260","0","0","2018-08-16 10:46:29"
"261","0","0","2018-08-16 10:46:59"
"262","0","0","2018-08-16 10:47:29"
"263","0","0","2018-08-16 10:47:59"
"264","0","0","2018-08-16 10:48:29"
"265","0","0","2018-08-16 10:48:59"
"266","0","0","2018-08-16 10:49:29"
"267","0","0","2018-08-16 10:49:59"
"268","0","0","2018-08-16 10:50:29"
"269","0","0","2018-08-16 10:50:59"
"270","0","0","2018-08-16 10:51:29"
"271","0","0","2018-08-16 10:51:59"
"272","0","0","2018-08-16 10:52:29"
"273","0","0","2018-08-16 10:52:59"
