"id","clock_time","linkaddr_node_addr","seqno","all_cpu","all_lpm","all_transmit","all_listen","all_idle_transmit","all_idle_listen","cpu","lpm","transmit","listen","idle_transmit","idle_listen","date"
"1","12890","2.00","9","331790","2948937","192787","104651","0","0","39127","288552","26680","15322","0","0","2018-08-31 17:38:02"
"2","14170","2.00","10","371171","3237236","209375","118247","0","0","39380","288299","16588","13596","0","0","2018-08-31 17:38:12"
"3","15459","2.00","11","391459","3547108","222076","130107","0","0","20287","309872","12701","11860","0","0","2018-08-31 17:38:22"
"4","16739","2.00","12","437975","3828268","254729","146154","0","0","46516","281160","32653","16047","0","0","2018-08-31 17:38:32"
"5","1370","2.00","0","46189","285418","25636","14127","0","0","46189","285418","25636","14127","0","0","2018-08-31 17:38:47"
"6","2635","2.00","1","81755","573526","50113","28411","0","0","35565","288108","24477","14284","0","0","2018-08-31 17:38:57"
"7","3930","2.00","2","119396","867571","76623","42655","0","0","37640","294045","26510","14243","0","0","2018-08-31 17:39:07"
"8","5195","2.00","3","163114","1147622","96807","56035","0","0","43717","280051","20184","13380","0","0","2018-08-31 17:39:17"
"9","6490","2.00","4","219251","1423076","136883","73908","0","0","56137","275454","40076","17873","0","0","2018-08-31 17:39:27"
"10","7770","2.00","5","259891","1710116","165594","88675","0","0","40639","287040","28711","14766","0","0","2018-08-31 17:39:37"
"11","9035","2.00","6","302408","1991267","195753","103509","0","0","42516","281151","30159","14833","0","0","2018-08-31 17:39:47"
"12","10315","2.00","7","358395","2262960","225273","119065","0","0","55987","271693","29520","15555","0","0","2018-08-31 17:39:57"
"13","11610","2.00","8","398685","2554362","253463","133789","0","0","40290","291402","28190","14723","0","0","2018-08-31 17:40:07"
"14","12890","2.00","9","433740","2846988","277651","148584","0","0","35054","292626","24188","14795","0","0","2018-08-31 17:40:17"
"15","14170","2.00","10","498628","3109780","314132","164675","0","0","64888","262792","36481","16090","0","0","2018-08-31 17:40:27"
"16","15450","2.00","11","530491","3405625","335997","177505","0","0","31862","295845","21865","12830","0","0","2018-08-31 17:40:37"
"17","1370","2.00","0","20437","311170","5858","9742","0","0","20437","311170","5858","9742","0","0","2018-08-31 17:40:49"
"18","2635","2.00","1","57862","597459","30797","25707","0","0","37424","286289","24939","15965","0","0","2018-08-31 17:40:59"
"19","3915","2.00","2","76600","906401","41640","38000","0","0","18737","308942","10843","12292","0","0","2018-08-31 17:41:09"
