"id","det_int","det_int_redundant","date"
"65","0","0","2018-08-16 09:35:33"
"66","0","0","2018-08-16 09:35:43"
"67","0","0","2018-08-16 09:35:53"
"68","0","0","2018-08-16 09:36:03"
"69","0","0","2018-08-16 09:36:13"
"70","0","0","2018-08-16 09:36:23"
"71","10","10","2018-08-16 09:36:33"
"72","10","10","2018-08-16 09:36:43"
"73","10","10","2018-08-16 09:36:53"
"74","10","10","2018-08-16 09:37:03"
"75","10","10","2018-08-16 09:37:13"
"76","10","10","2018-08-16 09:37:23"
"77","10","10","2018-08-16 09:37:33"
"78","10","10","2018-08-16 09:37:43"
"79","10","10","2018-08-16 09:37:53"
"80","10","10","2018-08-16 09:38:03"
"81","10","10","2018-08-16 09:38:13"
"82","10","10","2018-08-16 09:38:23"
"83","10","10","2018-08-16 09:38:33"
"84","10","10","2018-08-16 09:38:43"
"85","10","10","2018-08-16 09:38:53"
"86","10","10","2018-08-16 09:39:03"
"87","0","0","2018-08-16 09:39:13"
"88","0","0","2018-08-16 09:39:23"
"89","0","0","2018-08-16 09:39:33"
"90","0","0","2018-08-16 09:39:43"
"91","0","0","2018-08-16 09:39:53"
"92","0","0","2018-08-16 09:40:03"
"93","10","10","2018-08-16 09:40:13"
"94","10","10","2018-08-16 09:40:23"
"95","10","10","2018-08-16 09:40:33"
"96","10","10","2018-08-16 09:40:43"
"97","10","10","2018-08-16 09:40:53"
"98","10","10","2018-08-16 09:41:03"
"99","10","10","2018-08-16 09:41:13"
"100","10","10","2018-08-16 09:41:23"
"101","10","10","2018-08-16 09:41:33"
"102","10","10","2018-08-16 09:41:43"
"103","10","10","2018-08-16 09:41:53"
"104","10","10","2018-08-16 09:42:03"
"105","10","10","2018-08-16 09:42:13"
"106","10","10","2018-08-16 09:42:23"
"107","10","10","2018-08-16 09:42:33"
"108","10","10","2018-08-16 09:42:43"
"109","10","10","2018-08-16 09:42:53"
"110","10","10","2018-08-16 09:43:03"
"111","10","10","2018-08-16 09:43:13"
"112","10","10","2018-08-16 09:43:23"
"113","10","10","2018-08-16 09:43:33"
"114","10","10","2018-08-16 09:43:43"
"115","10","10","2018-08-16 09:43:53"
"116","10","10","2018-08-16 09:44:03"
"117","10","10","2018-08-16 09:44:13"
"118","10","10","2018-08-16 09:44:23"
"119","10","10","2018-08-16 09:44:33"
"120","10","10","2018-08-16 09:44:43"
"121","10","10","2018-08-16 09:44:53"
"122","10","10","2018-08-16 09:45:03"
"123","10","10","2018-08-16 09:45:13"
"124","10","10","2018-08-16 09:45:23"
