"id","det_int","det_int_redundant","date"
"60","0","0","2018-08-17 13:05:30"
"61","0","0","2018-08-17 13:06:01"
"62","0","0","2018-08-17 13:06:32"
"63","0","0","2018-08-17 13:07:03"
"64","0","0","2018-08-17 13:07:34"
"65","0","0","2018-08-17 13:08:05"
"66","0","0","2018-08-17 13:08:35"
"67","0","0","2018-08-17 13:09:05"
"68","0","0","2018-08-17 13:09:36"
"69","80","80","2018-08-17 13:10:06"
"70","80","80","2018-08-17 13:10:37"
"71","80","80","2018-08-17 13:11:08"
"72","80","80","2018-08-17 13:11:39"
"73","60","60","2018-08-17 13:12:09"
"74","80","80","2018-08-17 13:12:40"
"75","60","60","2018-08-17 13:13:10"
"76","60","60","2018-08-17 13:13:40"
"77","60","60","2018-08-17 13:14:10"
"78","50","50","2018-08-17 13:14:42"
"79","50","50","2018-08-17 13:15:13"
"80","60","60","2018-08-17 13:15:43"
"81","50","50","2018-08-17 13:16:14"
"82","50","50","2018-08-17 13:16:44"
"83","50","50","2018-08-17 13:17:15"
"84","50","50","2018-08-17 13:17:46"
"85","50","50","2018-08-17 13:18:17"
"86","50","50","2018-08-17 13:18:48"
"87","50","50","2018-08-17 13:19:19"
"88","50","50","2018-08-17 13:19:49"
"89","50","50","2018-08-17 13:20:20"
"90","50","50","2018-08-17 13:20:51"
"91","50","50","2018-08-17 13:21:21"
"92","50","50","2018-08-17 13:21:52"
"93","50","50","2018-08-17 13:22:23"
"94","50","50","2018-08-17 13:22:54"
"95","50","50","2018-08-17 13:23:24"
"96","50","50","2018-08-17 13:23:55"
"97","50","50","2018-08-17 13:24:26"
"98","60","60","2018-08-17 13:24:57"
"99","50","50","2018-08-17 13:25:28"
"100","50","50","2018-08-17 13:25:59"
"101","50","50","2018-08-17 13:26:29"
"102","50","50","2018-08-17 13:27:00"
"103","50","50","2018-08-17 13:27:31"
"104","60","60","2018-08-17 13:28:02"
"105","70","70","2018-08-17 13:28:33"
"106","70","70","2018-08-17 13:29:04"
"107","70","70","2018-08-17 13:29:35"
"108","70","70","2018-08-17 13:30:05"
"109","70","70","2018-08-17 13:30:36"
"110","70","70","2018-08-17 13:31:06"
"111","70","70","2018-08-17 13:31:37"
"112","70","70","2018-08-17 13:32:08"
"113","70","70","2018-08-17 13:32:38"
"114","70","70","2018-08-17 13:33:09"
"115","70","70","2018-08-17 13:33:40"
"116","70","70","2018-08-17 13:34:10"
"117","60","60","2018-08-17 13:35:02"
"118","60","60","2018-08-17 13:35:32"
"119","60","60","2018-08-17 13:36:03"
"120","50","50","2018-08-17 13:36:33"
"121","50","50","2018-08-17 13:37:04"
"122","50","50","2018-08-17 13:37:34"
"123","50","50","2018-08-17 13:38:05"
"124","50","50","2018-08-17 13:38:35"
"125","50","50","2018-08-17 13:39:06"
"126","50","50","2018-08-17 13:39:36"
"127","50","50","2018-08-17 13:40:07"
"128","60","60","2018-08-17 13:40:37"
"129","60","60","2018-08-17 13:41:08"
"130","50","50","2018-08-17 13:41:38"
"131","50","50","2018-08-17 13:42:09"
"132","50","50","2018-08-17 13:42:40"
"133","50","50","2018-08-17 13:43:11"
"134","60","60","2018-08-17 13:43:42"
"135","60","60","2018-08-17 13:44:12"
"136","70","70","2018-08-17 13:44:43"
"137","60","60","2018-08-17 13:45:14"
"138","70","70","2018-08-17 13:45:44"
"139","60","60","2018-08-17 13:46:14"
"140","60","60","2018-08-17 13:46:45"
"141","60","60","2018-08-17 13:47:16"
"142","70","70","2018-08-17 13:47:46"
"143","70","70","2018-08-17 13:48:17"
"144","60","60","2018-08-17 13:48:47"
"145","60","60","2018-08-17 13:49:18"
"146","70","70","2018-08-17 13:49:49"
"147","70","70","2018-08-17 13:50:19"
"148","70","70","2018-08-17 13:50:50"
"149","70","70","2018-08-17 13:51:21"
"150","70","70","2018-08-17 13:51:52"
"151","70","70","2018-08-17 13:52:23"
"152","70","70","2018-08-17 13:52:54"
"153","70","70","2018-08-17 13:53:24"
"154","70","70","2018-08-17 13:53:55"
"155","70","70","2018-08-17 13:54:26"
"156","70","70","2018-08-17 13:54:56"
"157","70","70","2018-08-17 13:55:27"
"158","80","80","2018-08-17 13:55:57"
"159","80","80","2018-08-17 13:56:28"
"160","80","80","2018-08-17 13:56:59"
"161","80","80","2018-08-17 13:57:29"
"162","80","80","2018-08-17 13:58:00"
"163","80","80","2018-08-17 13:58:31"
"164","80","80","2018-08-17 13:59:01"
"165","80","80","2018-08-17 13:59:32"
"166","80","80","2018-08-17 14:00:03"
"167","80","80","2018-08-17 14:00:33"
"168","80","80","2018-08-17 14:01:04"
"169","80","80","2018-08-17 14:01:34"
"170","80","80","2018-08-17 14:02:05"
"171","80","80","2018-08-17 14:02:36"
"172","80","80","2018-08-17 14:03:06"
"173","80","80","2018-08-17 14:03:38"
"174","80","80","2018-08-17 14:04:08"
"175","80","80","2018-08-17 14:04:39"
"176","80","80","2018-08-17 14:05:09"
"177","80","80","2018-08-17 14:05:40"
"178","80","80","2018-08-17 14:06:11"
"179","80","80","2018-08-17 14:06:42"
"180","80","80","2018-08-17 14:07:13"
"181","70","70","2018-08-17 14:07:44"
"182","70","70","2018-08-17 14:08:14"
"183","70","70","2018-08-17 14:08:45"
"184","70","70","2018-08-17 14:09:15"
"185","70","70","2018-08-17 14:09:46"
"186","70","70","2018-08-17 14:10:17"
"187","70","70","2018-08-17 14:10:47"
"188","70","70","2018-08-17 14:11:18"
"189","70","70","2018-08-17 14:11:49"
"190","80","80","2018-08-17 14:12:19"
"191","80","80","2018-08-17 14:12:49"
"192","80","80","2018-08-17 14:13:19"
"193","80","80","2018-08-17 14:13:50"
"194","80","80","2018-08-17 14:14:21"
"195","80","80","2018-08-17 14:14:51"
"196","80","80","2018-08-17 14:15:22"
"197","80","80","2018-08-17 14:15:52"
"198","80","80","2018-08-17 14:16:23"
"199","80","80","2018-08-17 14:16:53"
"200","70","70","2018-08-17 14:17:24"
"201","70","70","2018-08-17 14:17:54"
"202","70","70","2018-08-17 14:18:24"
"203","70","70","2018-08-17 14:18:55"
"204","70","70","2018-08-17 14:19:25"
"205","60","60","2018-08-17 14:19:55"
"206","70","70","2018-08-17 14:20:26"
"207","60","60","2018-08-17 14:20:56"
"208","50","50","2018-08-17 14:21:26"
"209","60","60","2018-08-17 14:21:56"
"210","50","50","2018-08-17 14:22:28"
"211","50","50","2018-08-17 14:22:58"
"212","50","50","2018-08-17 14:23:29"
"213","50","50","2018-08-17 14:23:59"
"214","60","60","2018-08-17 14:24:30"
"215","60","60","2018-08-17 14:25:00"
"216","60","60","2018-08-17 14:25:30"
"217","60","60","2018-08-17 14:26:01"
"218","50","50","2018-08-17 14:26:31"
"219","50","50","2018-08-17 14:27:02"
"220","50","50","2018-08-17 14:27:32"
"221","80","80","2018-08-17 14:28:14"
"222","80","80","2018-08-17 14:28:44"
"223","80","80","2018-08-17 14:29:15"
"224","80","80","2018-08-17 14:29:45"
"225","60","60","2018-08-17 14:30:17"
"226","50","50","2018-08-17 14:30:47"
"227","50","50","2018-08-17 14:31:17"
"228","60","60","2018-08-17 14:31:48"
"229","50","50","2018-08-17 14:32:18"
"230","50","50","2018-08-17 14:32:49"
"231","50","50","2018-08-17 14:33:19"
"232","60","60","2018-08-17 14:33:50"
"233","60","60","2018-08-17 14:34:21"
"234","50","50","2018-08-17 14:34:52"
"235","60","60","2018-08-17 14:35:22"
"236","60","60","2018-08-17 14:35:52"
"237","60","60","2018-08-17 14:36:23"
"238","60","60","2018-08-17 14:36:53"
"239","60","60","2018-08-17 14:37:24"
"240","60","60","2018-08-17 14:37:55"
"241","60","60","2018-08-17 14:38:26"
"242","70","70","2018-08-17 14:38:56"
"243","70","70","2018-08-17 14:39:27"
"244","70","70","2018-08-17 14:39:57"
"245","70","70","2018-08-17 14:40:28"
"246","70","70","2018-08-17 14:40:58"
"247","70","70","2018-08-17 14:41:29"
"248","70","70","2018-08-17 14:42:00"
"249","70","70","2018-08-17 14:42:31"
"250","70","70","2018-08-17 14:43:01"
"251","70","70","2018-08-17 14:43:32"
"252","70","70","2018-08-17 14:44:03"
"253","70","70","2018-08-17 14:44:33"
"254","70","70","2018-08-17 14:45:04"
"255","70","70","2018-08-17 14:45:34"
"256","70","70","2018-08-17 14:46:05"
"257","70","70","2018-08-17 14:46:35"
"258","70","70","2018-08-17 14:47:06"
"259","70","70","2018-08-17 14:47:37"
"260","70","70","2018-08-17 14:48:08"
