"id","clock_time","linkaddr_node_addr","seqno","all_cpu","all_lpm","all_transmit","all_listen","all_idle_transmit","all_idle_listen","cpu","lpm","transmit","listen","idle_transmit","idle_listen","date"
"875","5190","2.00","3","279741","1030810","55680","23606","0","0","77639","250041","13804","5756","0","0","2018-08-31 12:23:29"
"876","6470","2.00","4","343274","1294957","68962","29416","0","0","63533","264147","13282","5810","0","0","2018-08-31 12:23:39"
"877","7750","2.00","5","408372","1557539","83519","35527","0","0","65098","262582","14557","6111","0","0","2018-08-31 12:23:49"
"878","9030","2.00","6","489955","1803636","99816","42245","0","0","81583","246097","16297","6718","0","0","2018-08-31 12:23:59"
"879","10310","2.00","7","555057","2066214","114316","48376","0","0","65102","262578","14500","6131","0","0","2018-08-31 12:24:09"
"880","11590","2.00","8","619821","2329130","128410","54380","0","0","64764","262916","14094","6004","0","0","2018-08-31 12:24:19"
"881","12870","2.00","9","703388","2573243","146274","61674","0","0","83567","244113","17864","7294","0","0","2018-08-31 12:24:29"
"882","14150","2.00","10","773203","2831108","164196","68690","0","0","69815","257865","17922","7016","0","0","2018-08-31 12:24:39"
"883","15430","2.00","11","842122","3089869","181538","75700","0","0","68919","258761","17342","7010","0","0","2018-08-31 12:24:49"
"884","16710","2.00","12","925498","3334173","199402","82667","0","0","83376","244304","17864","6967","0","0","2018-08-31 12:24:59"
"885","17990","2.00","13","991220","3596131","214425","88779","0","0","65722","261958","15023","6112","0","0","2018-08-31 12:25:09"
"886","19270","2.00","14","1057704","3857327","230086","95129","0","0","66484","261196","15661","6350","0","0","2018-08-31 12:25:19"
"887","20550","2.00","15","1135698","4107013","244121","101143","0","0","77994","249686","14035","6014","0","0","2018-08-31 12:25:29"
"888","21830","2.00","16","1200349","4370042","258389","107040","0","0","64651","263029","14268","5897","0","0","2018-08-31 12:25:39"
"889","23110","2.00","17","1265945","4632126","273179","113195","0","0","65596","262084","14790","6155","0","0","2018-08-31 12:25:49"
"890","24390","2.00","18","1346552","4879199","288722","119819","0","0","80607","247073","15543","6624","0","0","2018-08-31 12:25:59"
"891","25670","2.00","19","1416200","5137231","306410","126831","0","0","69648","258032","17688","7012","0","0","2018-08-31 12:26:09"
"892","26950","2.00","20","1481115","5399996","320678","132936","0","0","64915","262765","14268","6105","0","0","2018-08-31 12:26:19"
"893","28230","2.00","21","1568104","5640687","341151","140668","0","0","86989","240691","20473","7732","0","0","2018-08-31 12:26:29"
"894","29510","2.00","22","1634463","5902008","356637","147036","0","0","66359","261321","15486","6368","0","0","2018-08-31 12:26:39"
"895","30790","2.00","23","1700304","6163847","371427","153370","0","0","65841","261839","14790","6334","0","0","2018-08-31 12:26:49"
"896","32070","2.00","24","1778363","6413468","385347","159547","0","0","78059","249621","13920","6177","0","0","2018-08-31 12:26:59"
"897","33350","2.00","25","1844456","6675055","400369","165834","0","0","66093","261587","15022","6287","0","0","2018-08-31 12:27:09"
"898","34630","2.00","26","1912797","6934394","417074","172703","0","0","68340","259339","16705","6869","0","0","2018-08-31 12:27:19"
"899","35910","2.00","27","1995304","7179567","434474","179552","0","0","82507","245173","17400","6849","0","0","2018-08-31 12:27:29"
"900","37190","2.00","28","2060728","7441823","449264","185715","0","0","65424","262256","14790","6163","0","0","2018-08-31 12:27:39"
"901","38470","2.00","29","2126351","7703880","464228","192013","0","0","65623","262057","14964","6298","0","0","2018-08-31 12:27:49"
"902","39750","2.00","30","2204926","7952985","478612","198170","0","0","78575","249105","14384","6157","0","0","2018-08-31 12:27:59"
"903","41030","2.00","31","2270601","8214990","493460","204511","0","0","65675","262005","14848","6341","0","0","2018-08-31 12:28:09"
"904","42310","2.00","32","2334640","8478631","507265","210469","0","0","64039","263641","13805","5958","0","0","2018-08-31 12:28:19"
"905","43590","2.00","33","2412506","8728445","521068","216628","0","0","77866","249814","13803","6159","0","0","2018-08-31 12:28:29"
"906","44870","2.00","34","2477506","8991125","535278","222933","0","0","65000","262680","14210","6305","0","0","2018-08-31 12:28:39"
"907","46150","2.00","35","2542324","9253987","549488","228911","0","0","64817","262862","14210","5978","0","0","2018-08-31 12:28:49"
"908","47430","2.00","36","2621397","9502594","564103","235300","0","0","79073","248607","14615","6389","0","0","2018-08-31 12:28:59"
"909","48710","2.00","37","2687224","9764447","578834","241544","0","0","65827","261853","14731","6244","0","0","2018-08-31 12:29:09"
"910","49990","2.00","38","2755190","10024161","595190","248218","0","0","67966","259714","16356","6674","0","0","2018-08-31 12:29:19"
"911","51270","2.00","39","2833605","10273426","609052","254477","0","0","78415","249265","13862","6259","0","0","2018-08-31 12:29:29"
"912","52550","2.00","40","2899939","10534772","624250","260800","0","0","66334","261346","15198","6323","0","0","2018-08-31 12:29:39"
"913","53830","2.00","41","2966744","10795647","639910","267198","0","0","66805","260875","15660","6398","0","0","2018-08-31 12:29:49"
"914","55110","2.00","42","3044173","11045898","653482","272900","0","0","77429","250251","13572","5702","0","0","2018-08-31 12:29:59"
"915","56390","2.00","43","3108148","11309603","667286","279114","0","0","63975","263705","13804","6214","0","0","2018-08-31 12:30:09"
"916","57670","2.00","44","3173850","11571581","682134","285276","0","0","65702","261978","14848","6162","0","0","2018-08-31 12:30:19"
"917","58950","2.00","45","3253806","11819305","697388","291665","0","0","79956","247724","15254","6389","0","0","2018-08-31 12:30:29"
"918","60230","2.00","46","3324205","12076586","715252","299220","0","0","70399","257281","17864","7555","0","0","2018-08-31 12:30:39"
"919","61510","2.00","47","3389969","12338502","730100","305799","0","0","65764","261916","14848","6579","0","0","2018-08-31 12:30:49"
"920","62790","2.00","48","3471093","12585058","745992","312404","0","0","81124","246556","15892","6605","0","0","2018-08-31 12:30:59"
"921","64070","2.00","49","3552692","12831139","773310","321584","0","0","81599","246081","27318","9180","0","0","2018-08-31 12:31:09"
"922","65350","2.00","50","3618126","13093385","787752","327962","0","0","65434","262246","14442","6378","0","0","2018-08-31 12:31:19"
"923","66630","2.00","51","3699189","13340002","803992","334410","0","0","81063","246617","16240","6448","0","0","2018-08-31 12:31:29"
"924","67910","2.00","52","3765310","13601561","819188","340968","0","0","66121","261559","15196","6558","0","0","2018-08-31 12:31:39"
