"id","clock_time","linkaddr_node_addr","seqno","all_cpu","all_lpm","all_transmit","all_listen","all_idle_transmit","all_idle_listen","cpu","lpm","transmit","listen","idle_transmit","idle_listen","date"
"1","7755","2.00","5","166208","1799860","82186","78915","0","0","27433","300349","7598","11471","0","0","2018-08-16 15:24:06"
"2","9035","2.00","6","172348","2121297","84042","88508","0","0","6139","321437","1856","9593","0","0","2018-08-16 15:24:16"
"3","10315","2.00","7","214789","2406537","103065","103907","0","0","42440","285240","19023","15399","0","0","2018-08-16 15:24:26"
"4","11595","2.00","8","252641","2696364","129454","120262","0","0","37851","289827","26389","16355","0","0","2018-08-16 15:24:36"
"5","12875","2.00","9","303350","2973335","165354","138994","0","0","50708","276971","35900","18732","0","0","2018-08-16 15:24:46"
"6","14176","2.00","10","351043","3258935","188206","154479","0","0","47692","285600","22852","15485","0","0","2018-08-16 15:24:56"
"7","15435","2.00","11","374956","3557089","203808","167864","0","0","23912","298154","15602","13385","0","0","2018-08-16 15:25:06"
"8","16744","2.00","12","426378","3841224","229444","184361","0","0","51421","284135","25636","16497","0","0","2018-08-16 15:25:16"
"9","18001","2.00","13","448026","4141236","243190","196861","0","0","21648","300012","13746","12500","0","0","2018-08-16 15:25:26"
"10","19275","2.00","14","471703","4443382","258617","210697","0","0","23676","302146","15427","13836","0","0","2018-08-16 15:25:36"
"11","20555","2.00","15","509528","4733238","273929","224700","0","0","37824","289856","15312","14003","0","0","2018-08-16 15:25:46"
"12","21835","2.00","16","536756","5033689","292315","239083","0","0","27227","300451","18386","14383","0","0","2018-08-16 15:25:56"
"13","23115","2.00","17","564404","5333825","300087","250003","0","0","27647","300136","7772","10920","0","0","2018-08-16 15:26:06"
"14","24395","2.00","18","580518","5645287","309657","262616","0","0","16114","311462","9570","12613","0","0","2018-08-16 15:26:16"
"15","25675","2.00","19","625276","5928209","341093","280202","0","0","44757","282922","31436","17586","0","0","2018-08-16 15:26:26"
"16","26955","2.00","20","664460","6216705","357448","294657","0","0","39183","288496","16355","14455","0","0","2018-08-16 15:26:36"
"17","28265","2.00","21","695946","6520752","378734","309794","0","0","31485","304047","21286","15137","0","0","2018-08-16 15:26:46"
"18","29515","2.00","22","737804","6798721","397292","324850","0","0","41858","277969","18558","15056","0","0","2018-08-16 15:26:56"
"19","30795","2.00","23","753818","7110387","406748","336170","0","0","16013","311666","9456","11320","0","0","2018-08-16 15:27:06"
"20","32075","2.00","24","782976","7409013","426468","349461","0","0","29157","298626","19720","13291","0","0","2018-08-16 15:27:16"
"21","33361","2.00","25","803225","7718127","428440","359512","0","0","20248","309114","1972","10051","0","0","2018-08-16 15:27:26"
"22","34635","2.00","26","815538","8031707","435168","371276","0","0","12313","313580","6728","11764","0","0","2018-08-16 15:27:36"
"23","35943","2.00","27","840194","8341934","451350","385617","0","0","24655","310227","16182","14341","0","0","2018-08-16 15:27:46"
"24","37195","2.00","28","872322","8630283","462776","398933","0","0","32127","288349","11426","13316","0","0","2018-08-16 15:27:56"
"25","38505","2.00","29","894139","8944017","476638","413092","0","0","21816","313734","13862","14159","0","0","2018-08-16 15:28:06"
"26","39782","2.00","30","939490","9225679","498155","428677","0","0","45350","281662","21517","15585","0","0","2018-08-16 15:28:16"
"27","41052","2.00","31","960082","9530011","511204","442714","0","0","20591","304332","13049","14037","0","0","2018-08-16 15:28:26"
