"id","det_int","det_int_redundant","date"
"30","20","20","2018-08-16 10:10:37"
"31","20","20","2018-08-16 10:10:57"
"32","20","20","2018-08-16 10:11:17"
"33","20","20","2018-08-16 10:11:37"
"34","20","20","2018-08-16 10:11:57"
"35","20","20","2018-08-16 10:12:17"
"36","20","20","2018-08-16 10:12:38"
"37","20","20","2018-08-16 10:12:58"
"38","20","20","2018-08-16 10:13:18"
"39","20","20","2018-08-16 10:13:38"
"40","20","20","2018-08-16 10:13:58"
"41","20","20","2018-08-16 10:14:18"
"42","20","20","2018-08-16 10:14:38"
"43","20","20","2018-08-16 10:14:58"
"44","20","20","2018-08-16 10:15:18"
"45","20","20","2018-08-16 10:15:38"
"46","20","20","2018-08-16 10:15:58"
"47","20","20","2018-08-16 10:16:18"
"48","20","20","2018-08-16 10:16:38"
"49","20","20","2018-08-16 10:16:58"
"50","0","0","2018-08-16 10:17:18"
"51","20","20","2018-08-16 10:17:38"
"52","0","0","2018-08-16 10:17:58"
"53","0","0","2018-08-16 10:18:18"
"54","0","0","2018-08-16 10:18:38"
"55","0","0","2018-08-16 10:18:58"
"56","0","0","2018-08-16 10:19:18"
"57","0","0","2018-08-16 10:19:38"
"58","0","0","2018-08-16 10:19:58"
"59","0","0","2018-08-16 10:20:18"
"60","0","0","2018-08-16 10:20:38"
"61","0","0","2018-08-16 10:20:58"
