"id","clock_time","linkaddr_node_addr","seqno","all_cpu","all_lpm","all_transmit","all_listen","all_idle_transmit","all_idle_listen","cpu","lpm","transmit","listen","idle_transmit","idle_listen","date"
"46","60235","2.00","46","2030431","13370414","908509","354545","0","0","35324","292355","23084","8431","0","0","2018-08-15 11:56:06"
"47","61515","2.00","47","2106016","13622509","940469","365453","0","0","75585","252095","31960","10908","0","0","2018-08-15 11:56:16"
"48","62795","2.00","48","2166750","13889455","971673","376421","0","0","60733","266946","31204","10968","0","0","2018-08-15 11:56:26"
"49","64075","2.00","49","2220002","14163883","997076","385815","0","0","53252","274428","25403","9394","0","0","2018-08-15 11:56:36"
"50","65355","2.00","50","2261295","14450270","1014360","392848","0","0","41292","286387","17284","7033","0","0","2018-08-15 11:56:46"
"51","66637","2.00","51","2320150","14719696","1043766","403541","0","0","58855","269426","29406","10693","0","0","2018-08-15 11:56:56"
"52","67915","2.00","52","2367791","14999134","1065689","411487","0","0","47641","279438","21923","7946","0","0","2018-08-15 11:57:06"
"53","69203","2.00","53","2409418","15287446","1082685","418509","0","0","41627","288312","16996","7022","0","0","2018-08-15 11:57:16"
"54","70475","2.00","54","2444405","15577880","1095155","424241","0","0","34987","290434","12470","5732","0","0","2018-08-15 11:57:26"
"55","71755","2.00","55","2471632","15878334","1112497","431002","0","0","27227","300454","17342","6761","0","0","2018-08-15 11:57:36"
"56","73035","2.00","56","2508567","16169078","1126475","436679","0","0","36935","290744","13978","5677","0","0","2018-08-15 11:57:46"
"57","74315","2.00","57","2557242","16448083","1149037","444955","0","0","48675","279005","22562","8276","0","0","2018-08-15 11:57:56"
"58","75595","2.00","58","2599028","16733978","1166031","451757","0","0","41786","285895","16994","6802","0","0","2018-08-15 11:58:06"
"59","76875","2.00","59","2651968","17008718","1191381","460884","0","0","52940","274740","25350","9127","0","0","2018-08-15 11:58:16"
"60","78155","2.00","60","2724767","17263598","1220845","471213","0","0","72799","254880","29464","10329","0","0","2018-08-15 11:58:26"
"61","79435","2.00","61","2749804","17566242","1236215","477629","0","0","25037","302644","15370","6416","0","0","2018-08-15 11:58:36"
"62","80715","2.00","62","2793064","17850661","1254543","484891","0","0","43259","284419","18328","7262","0","0","2018-08-15 11:58:46"
"63","81995","2.00","63","2838995","18132410","1275075","492713","0","0","45931","281749","20532","7822","0","0","2018-08-15 11:58:56"
"64","83275","2.00","64","2883207","18415878","1294215","499880","0","0","44212","283468","19140","7167","0","0","2018-08-15 11:59:06"
"65","84555","2.00","65","2928522","18698243","1314455","507609","0","0","45315","282365","20240","7729","0","0","2018-08-15 11:59:16"
"66","85843","2.00","66","2976314","18980443","1336437","515797","0","0","47792","282200","21982","8188","0","0","2018-08-15 11:59:26"
"67","87115","2.00","67","3023126","19258999","1357664","523593","0","0","46811","278556","21227","7796","0","0","2018-08-15 11:59:36"
"68","88395","2.00","68","3088036","19521769","1392989","535003","0","0","64910","262770","35325","11410","0","0","2018-08-15 11:59:46"
