 1 545.8079008311305 -56.45699279785596
 2 265.92474528520006 -181.86583660785334
 3 138.05841455675923 -53.35208979788401
 4 88.76862635082922 -116.85629330260781
 5 152.08994247247142 -117.44136970799524
 6 119.8815055169693 -87.40461693714414
 7 171.60145517627552 -80.4278455631201
 8 153.65551646104169 -152.1956061667848
 9 352.7917909198975 -154.1720634479767
 10 88.76114939473733 -152.67754532570413
 11 120.09037681745116 -180.0464157502093
 12 248.69009024106052 -49.89060708021976
 13 187.49789949969178 -135.57108481539785
 14 201.31319797493293 -51.96991619204429
 15 244.7141096047008 -126.5927759983563
 16 221.28952358384757 -203.90746367406103
 17 184.62155199915532 -216.643794140549
 18 228.43696171340505 -161.9240734450328
 19 159.56256380557627 -190.54670474500134
 20 224.32072013645103 -87.50205023967197
 21 285.4444217755634 -154.02684736460753
 22 106.58174733143866 -218.8756467230093
 23 182.30426002226665 -290.0990244650326
 24 276.68271251392815 -220.2290938902554
 25 269.3249172290843 -296.39601006704174
 26 331.12219458214327 -249.4063897165029
 27 147.79172959474738 -271.23250215873924
 28 290.94260912626623 -119.58652823075525
 29 240.83960479636488 -241.89168093796707
 30 315.8824672243414 -202.5689182486877
 31 286.411542583639 -45.26427805598623
 32 145.13975173589108 -232.6503648174603
 33 211.27179844041035 -314.81825176816466
 34 273.52078762146425 -263.17008125846985
 35 95.20135966540703 -285.4367881883108
 36 136.27405236774268 -306.164729118569
 37 76.14305954056557 -242.60238948774105
 38 80.09822216850469 -187.93323265525908
 39 310.276460658565 -284.89409069630426
 40 225.5127413894309 -278.1866028845672
 41 374.26338940563335 -453.45087896223134
 42 331.83166761671265 -322.0389266982696
 43 77.75819461669766 -359.05535715876647
 44 337.3479548314001 -412.89501654162217
 45 180.8136089302462 -419.32201786413407
 46 283.6145625845748 -367.36217056036844
 47 444.55689252060506 -259.21301073019606
 48 209.84025033117294 -382.21609216920655
 49 177.51599984621146 -350.38166088087263
 50 413.89931415068554 -190.99510494246462
 51 454.06442908546535 -213.63882064808513
 52 400.8561205850922 -371.5112329445611
 53 139.9604533803922 -418.4257890656626
 54 329.485427554746 -470.33094634681765
 55 136.1817868760358 -345.0783921865635
 56 455.40888987421005 -170.95722254586005
 57 283.55154188854476 -471.08113739338825
 58 113.10832434957213 -384.6922077532239
 59 370.32654758826243 -412.6155469224553
 60 238.8994515647729 -466.89311499055503
 61 375.3379067111733 -91.94690379259804
 62 593.9890400054725 -54.36326324575775
 63 376.75472325584406 -337.33490351859757
 64 337.5580835363935 -74.71801850235713
 65 413.7084347309224 -66.51031535986102
 66 367.4852847444204 -296.12176171190345
 67 401.20608614412976 -272.6043739988783
 68 206.58344991349605 -448.6524889845927
 69 301.0609576340162 -410.973923384909
 70 317.1745487680997 -47.58007610555013
 71 336.1469625752247 -111.78588550170025
 72 408.2765879929682 -231.77232709172327
 73 94.64421132915136 -323.2722195994178
 74 489.1002581641011 -245.8951711302197
 75 371.53552585935984 -53.066832509311475
 76 255.0398678320309 -402.66198991052465
 77 414.0657442626316 -150.8763055603764
 78 98.25608766269157 -428.4826900645585
 79 411.89787590657767 -110.47881866897387
 80 251.13581109103347 -336.80916796432854
 81 615.7371483737124 -112.99878746139295
 82 409.0352703009515 -526.7686804546388
 83 453.89879089846465 -527.6509536350172
 84 248.5020334160958 -539.5357713430218
 85 502.80515428570004 -418.640059411161
 86 435.417803773891 -402.84373410353754
 87 497.9820416305317 -459.1862766598902
 88 575.5638304240197 -135.25381224066314
 89 420.1652802378572 -329.76802557371775
 90 496.7180281826608 -101.93134119126326
 91 363.8730055968465 -537.2524184697933
 92 214.2808394362453 -508.0313365109454
 93 622.998043484452 -196.15690482673995
 94 87.48680385119448 -471.9169066290807
 95 582.7012786472875 -515.972678062741
 96 553.9304368677317 -254.7640942409936
 97 505.62670627730415 -370.7969262938434
 98 545.8988178669927 -541.019834335236
 99 170.439493029862 -506.81640585191815
 100 513.2183683567232 -144.9500696647431
 101 418.7971382892771 -468.9100582093573
 102 581.636612567862 -217.63415114888272
 103 498.93311893622183 -535.739705575103
 104 500.3102018998288 -52.894586955624284
 105 539.4627304575183 -439.00426384017567
 106 572.83872611695 -96.37759709998663
 107 613.5895359664011 -479.29563506324513
 108 590.3859839123361 -438.3991280995773
 109 508.2748575018446 -184.75365990635947
 110 598.5984725560735 -260.9610972399631
 111 328.4812145989299 -515.1409228863417
 112 453.3083188039495 -51.70595802265255
 113 596.74154470762 -393.61561987344106
 114 515.331025107773 -282.78067647595697
 115 607.5023420266863 -305.7842051646907
 116 459.22177463271834 -488.12485634706024
 117 509.9682878337282 -323.75692563158543
 118 593.7114394946119 -347.98164160877667
 119 128.63043358268206 -489.36269651545393
 120 577.763847946859 -176.14383565094283
