"id","nodeID","seqno","x","y","parent_plot","est_int","date"
"160156","1.00","0","160","30","1.00","1.89","2018-10-04 12:55:16"
"160157","3.00","27","60","30","2.00","17.38","2018-10-04 12:55:41"
"160158","1.00","0","160","30","1.00","1.7","2018-10-04 12:55:41"
"160159","2.00","30","110","30","1.00","12.23","2018-10-04 12:55:59"
"160160","1.00","0","160","30","1.00","3.28","2018-10-04 12:55:59"
"160161","3.00","28","60","30","1.00","15.98","2018-10-04 12:56:07"
"160162","1.00","0","160","30","1.00","3.28","2018-10-04 12:56:07"
"160163","2.00","31","110","30","3.00","11.63","2018-10-04 12:56:23"
"160164","1.00","0","160","30","1.00","3.95","2018-10-04 12:56:23"
"160165","3.00","29","60","30","1.00","15.38","2018-10-04 12:56:25"
"160166","1.00","0","160","30","1.00","3.95","2018-10-04 12:56:25"
"160167","3.00","30","60","30","1.00","14.36","2018-10-04 12:56:42"
"160168","1.00","0","160","30","1.00","4.55","2018-10-04 12:56:42"
"160169","2.00","32","110","30","3.00","11.32","2018-10-04 12:56:46"
"160170","1.00","0","160","30","1.00","5.1","2018-10-04 12:56:46"
"160171","2.00","33","110","30","1.00","11.18","2018-10-04 12:57:05"
"160172","1.00","0","160","30","1.00","4.59","2018-10-04 12:57:05"
"160173","3.00","31","60","30","1.00","13.53","2018-10-04 12:57:06"
"160174","1.00","0","160","30","1.00","4.59","2018-10-04 12:57:06"
"160175","3.00","32","60","30","1.00","13.18","2018-10-04 12:57:30"
"160176","1.00","0","160","30","1.00","3.72","2018-10-04 12:57:30"
"160177","2.00","34","110","30","1.00","10.86","2018-10-04 12:57:35"
"160178","1.00","0","160","30","1.00","3.72","2018-10-04 12:57:35"
"160179","3.00","33","60","30","1.00","12.57","2018-10-04 12:57:51"
"160180","1.00","0","160","30","1.00","3.34","2018-10-04 12:57:51"
"160181","2.00","35","110","30","1.00","10.78","2018-10-04 12:57:52"
"160182","1.00","0","160","30","1.00","3.34","2018-10-04 12:57:52"
"160183","3.00","34","60","30","1.00","12.08","2018-10-04 12:58:16"
"160184","1.00","0","160","30","1.00","2.71","2018-10-04 12:58:16"
"160185","2.00","36","110","30","1.00","10.63","2018-10-04 12:58:20"
"160186","1.00","0","160","30","1.00","2.71","2018-10-04 12:58:20"
"160187","2.00","37","110","30","1.00","10.51","2018-10-04 12:58:44"
"160188","1.00","0","160","30","1.00","2.19","2018-10-04 12:58:44"
"160189","3.00","35","60","30","1.00","11.69","2018-10-04 12:58:46"
"160190","1.00","0","160","30","1.00","2.19","2018-10-04 12:58:46"
"160191","2.00","38","110","30","1.00","10.41","2018-10-04 12:59:14"
"160192","1.00","0","160","30","1.00","1.97","2018-10-04 12:59:14"
"160193","3.00","36","60","30","1.00","11.36","2018-10-04 12:59:17"
"160194","1.00","0","160","30","1.00","1.77","2018-10-04 12:59:17"
"160195","3.00","37","60","30","1.00","11.1","2018-10-04 12:59:35"
"160196","1.00","0","160","30","1.00","1.6","2018-10-04 12:59:35"
"160197","2.00","39","110","30","1.00","10.33","2018-10-04 12:59:38"
"160198","1.00","0","160","30","1.00","1.6","2018-10-04 12:59:38"
"160199","3.00","38","60","30","1.00","10.99","2018-10-04 12:59:59"
"160200","1.00","0","160","30","1.00","1.29","2018-10-04 12:59:59"
"160201","2.00","40","110","30","1.00","10.3","2018-10-04 13:00:03"
"160202","1.00","0","160","30","1.00","1.29","2018-10-04 13:00:03"
"160203","3.00","39","60","30","1.00","10.8","2018-10-04 13:00:19"
"160204","1.00","0","160","30","1.00","1.16","2018-10-04 13:00:19"
"160205","2.00","41","110","30","1.00","11.24","2018-10-04 13:00:22"
"160206","1.00","0","160","30","1.00","1.16","2018-10-04 13:00:22"
"160207","3.00","41","60","30","1.00","11.58","2018-10-04 13:01:06"
"160208","1.00","0","160","30","1.00","0.85","2018-10-04 13:01:06"
"160209","2.00","44","110","30","1.00","19.93","2018-10-04 13:01:35"
"160210","1.00","0","160","30","1.00","0.68","2018-10-04 13:01:35"
"160211","3.00","42","60","30","1.00","17.18","2018-10-04 13:01:38"
"160212","1.00","0","160","30","1.00","0.68","2018-10-04 13:01:38"
"160213","2.00","45","110","30","1.00","23.94","2018-10-04 13:01:52"
"160214","1.00","0","160","30","1.00","0.62","2018-10-04 13:01:52"
"160215","3.00","43","60","30","1.00","25.32","2018-10-04 13:01:56"
"160216","1.00","0","160","30","1.00","0.62","2018-10-04 13:01:56"
"160217","2.00","46","110","30","1.00","27.54","2018-10-04 13:02:07"
"160218","1.00","0","160","30","1.00","0.55","2018-10-04 13:02:07"
"160219","3.00","44","60","30","1.00","28.78","2018-10-04 13:02:14"
"160220","1.00","0","160","30","1.00","0.55","2018-10-04 13:02:14"
"160221","2.00","47","110","30","1.00","25.11","2018-10-04 13:02:34"
"160222","1.00","0","160","30","1.00","0.5","2018-10-04 13:02:34"
"160223","3.00","45","60","30","1.00","26.4","2018-10-04 13:02:47"
