"id","nodeID","seqno","x","y","parent_plot","est_int","date"
"52048","3.00","929","10","30","5.00","929","2018-09-20 16:07:01"
"52049","1.00","0","110","30","1.00","0","2018-09-20 16:07:01"
"52050","3.00","930","10","30","5.00","930","2018-09-20 16:07:01"
"52051","1.00","0","110","30","1.00","0","2018-09-20 16:07:01"
"52052","5.00","1318","10","20","2.00","1318","2018-09-20 16:07:05"
"52053","1.00","0","110","30","1.00","0","2018-09-20 16:07:05"
"52054","5.00","1319","10","20","2.00","1319","2018-09-20 16:07:05"
"52055","1.00","0","110","30","1.00","0","2018-09-20 16:07:05"
"52056","2.00","1543","60","30","1.00","1543","2018-09-20 16:07:05"
"52057","1.00","0","110","30","1.00","0","2018-09-20 16:07:05"
"52058","3.00","934","10","30","5.00","934","2018-09-20 16:07:06"
"52059","1.00","0","110","30","1.00","0","2018-09-20 16:07:06"
"52060","4.00","1424","60","20","2.00","1424","2018-09-20 16:07:06"
"52061","1.00","0","110","30","1.00","0","2018-09-20 16:07:06"
"52062","5.00","1322","10","20","2.00","1322","2018-09-20 16:07:07"
"52063","1.00","0","110","30","1.00","0","2018-09-20 16:07:07"
"52064","2.00","1545","60","30","1.00","1545","2018-09-20 16:07:08"
"52065","1.00","0","110","30","1.00","0","2018-09-20 16:07:08"
"52066","7.00","1121","10","10","5.00","1121","2018-09-20 16:07:08"
"52067","1.00","0","110","30","1.00","0","2018-09-20 16:07:08"
"52068","4.00","1425","60","20","2.00","1425","2018-09-20 16:07:09"
"52069","1.00","0","110","30","1.00","0","2018-09-20 16:07:09"
"52070","5.00","1323","10","20","2.00","1323","2018-09-20 16:07:09"
"52071","1.00","0","110","30","1.00","0","2018-09-20 16:07:09"
"52072","2.00","1546","60","30","1.00","1546","2018-09-20 16:07:09"
"52073","1.00","0","110","30","1.00","0","2018-09-20 16:07:09"
"52074","3.00","935","10","30","5.00","935","2018-09-20 16:07:10"
"52075","1.00","0","110","30","1.00","0","2018-09-20 16:07:10"
"52076","6.00","1085","60","10","2.00","1085","2018-09-20 16:07:11"
"52077","1.00","0","110","30","1.00","0","2018-09-20 16:07:11"
"52078","6.00","1099","60","10","2.00","1099","2018-09-20 16:07:11"
"52079","1.00","0","110","30","1.00","0","2018-09-20 16:07:11"
"52080","6.00","1100","60","10","2.00","1100","2018-09-20 16:07:11"
"52081","1.00","0","110","30","1.00","0","2018-09-20 16:07:11"
"52082","4.00","1426","60","20","2.00","1426","2018-09-20 16:07:11"
"52083","1.00","0","110","30","1.00","0","2018-09-20 16:07:11"
"52084","5.00","1324","10","20","2.00","1324","2018-09-20 16:07:12"
"52085","1.00","0","110","30","1.00","0","2018-09-20 16:07:12"
"52086","3.00","936","10","30","5.00","936","2018-09-20 16:07:12"
"52087","1.00","0","110","30","1.00","0","2018-09-20 16:07:12"
"52088","4.00","1427","60","20","2.00","1427","2018-09-20 16:07:12"
"52089","1.00","0","110","30","1.00","0","2018-09-20 16:07:12"
"52090","2.00","1547","60","30","1.00","1547","2018-09-20 16:07:13"
"52091","1.00","0","110","30","1.00","0","2018-09-20 16:07:13"
"52092","3.00","937","10","30","5.00","937","2018-09-20 16:07:13"
"52093","1.00","0","110","30","1.00","0","2018-09-20 16:07:13"
"52094","5.00","1326","10","20","2.00","1326","2018-09-20 16:07:14"
"52095","1.00","0","110","30","1.00","0","2018-09-20 16:07:14"
"52096","2.00","1548","60","30","1.00","1548","2018-09-20 16:07:14"
"52097","1.00","0","110","30","1.00","0","2018-09-20 16:07:14"
"52098","2.00","1549","60","30","1.00","1549","2018-09-20 16:07:15"
"52099","1.00","0","110","30","1.00","0","2018-09-20 16:07:15"
"52100","3.00","938","10","30","5.00","938","2018-09-20 16:07:15"
"52101","1.00","0","110","30","1.00","0","2018-09-20 16:07:15"
"52102","5.00","1327","10","20","2.00","1327","2018-09-20 16:07:16"
"52103","1.00","0","110","30","1.00","0","2018-09-20 16:07:16"
"52104","4.00","1428","60","20","2.00","1428","2018-09-20 16:07:16"
"52105","1.00","0","110","30","1.00","0","2018-09-20 16:07:16"
"52106","3.00","939","10","30","5.00","939","2018-09-20 16:07:17"
"52107","1.00","0","110","30","1.00","0","2018-09-20 16:07:17"
"52108","4.00","1429","60","20","2.00","1429","2018-09-20 16:07:17"
"52109","1.00","0","110","30","1.00","0","2018-09-20 16:07:17"
"52110","2.00","1550","60","30","1.00","1550","2018-09-20 16:07:18"
"52111","1.00","0","110","30","1.00","0","2018-09-20 16:07:18"
"52112","5.00","1328","10","20","2.00","1328","2018-09-20 16:07:18"
"52113","1.00","0","110","30","1.00","0","2018-09-20 16:07:18"
"52114","3.00","940","10","30","5.00","940","2018-09-20 16:07:18"
"52115","1.00","0","110","30","1.00","0","2018-09-20 16:07:18"
"52116","2.00","1551","60","30","1.00","1551","2018-09-20 16:07:19"
"52117","1.00","0","110","30","1.00","0","2018-09-20 16:07:19"
"52118","4.00","1430","60","20","2.00","1430","2018-09-20 16:07:20"
"52119","1.00","0","110","30","1.00","0","2018-09-20 16:07:20"
"52120","2.00","1552","60","30","1.00","1552","2018-09-20 16:07:22"
"52121","1.00","0","110","30","1.00","0","2018-09-20 16:07:22"
"52122","7.00","1127","10","10","5.00","1127","2018-09-20 16:07:22"
"52123","1.00","0","110","30","1.00","0","2018-09-20 16:07:22"
"52124","7.00","1128","10","10","5.00","1128","2018-09-20 16:07:23"
"52125","1.00","0","110","30","1.00","0","2018-09-20 16:07:23"
"52126","5.00","1329","10","20","2.00","1329","2018-09-20 16:07:23"
"52127","1.00","0","110","30","1.00","0","2018-09-20 16:07:23"
"52128","3.00","941","10","30","5.00","941","2018-09-20 16:07:23"
"52129","1.00","0","110","30","1.00","0","2018-09-20 16:07:23"
"52130","3.00","942","10","30","5.00","942","2018-09-20 16:07:23"
"52131","1.00","0","110","30","1.00","0","2018-09-20 16:07:23"
"52132","2.00","1553","60","30","1.00","1553","2018-09-20 16:07:23"
"52133","1.00","0","110","30","1.00","0","2018-09-20 16:07:23"
"52134","4.00","1431","60","20","2.00","1431","2018-09-20 16:07:24"
"52135","1.00","0","110","30","1.00","0","2018-09-20 16:07:24"
"52136","4.00","1432","60","20","2.00","1432","2018-09-20 16:07:24"
"52137","1.00","0","110","30","1.00","0","2018-09-20 16:07:24"
"52138","5.00","1331","10","20","2.00","1331","2018-09-20 16:07:25"
"52139","1.00","0","110","30","1.00","0","2018-09-20 16:07:25"
"52140","3.00","943","10","30","5.00","943","2018-09-20 16:07:25"
"52141","1.00","0","110","30","1.00","0","2018-09-20 16:07:25"
"52142","2.00","1554","60","30","1.00","1554","2018-09-20 16:07:25"
"52143","1.00","0","110","30","1.00","0","2018-09-20 16:07:25"
"52144","4.00","1433","60","20","2.00","1433","2018-09-20 16:07:25"
"52145","1.00","0","110","30","1.00","0","2018-09-20 16:07:25"
"52146","7.00","1129","10","10","5.00","1129","2018-09-20 16:07:26"
"52147","1.00","0","110","30","1.00","0","2018-09-20 16:07:26"
"52148","7.00","1133","10","10","5.00","1133","2018-09-20 16:07:26"
"52149","1.00","0","110","30","1.00","0","2018-09-20 16:07:26"
"52150","2.00","1555","60","30","1.00","1555","2018-09-20 16:07:27"
"52151","1.00","0","110","30","1.00","0","2018-09-20 16:07:27"
"52152","5.00","1332","10","20","2.00","1332","2018-09-20 16:07:27"
"52153","1.00","0","110","30","1.00","0","2018-09-20 16:07:27"
"52154","7.00","1134","10","10","5.00","1134","2018-09-20 16:07:27"
"52155","1.00","0","110","30","1.00","0","2018-09-20 16:07:27"
"52156","3.00","944","10","30","5.00","944","2018-09-20 16:07:27"
"52157","1.00","0","110","30","1.00","0","2018-09-20 16:07:27"
"52158","3.00","945","10","30","5.00","945","2018-09-20 16:07:27"
"52159","1.00","0","110","30","1.00","0","2018-09-20 16:07:27"
"52160","5.00","1333","10","20","2.00","1333","2018-09-20 16:07:28"
"52161","1.00","0","110","30","1.00","0","2018-09-20 16:07:28"
"52162","2.00","1556","60","30","1.00","1556","2018-09-20 16:07:29"
"52163","1.00","0","110","30","1.00","0","2018-09-20 16:07:29"
"52164","4.00","1434","60","20","2.00","1434","2018-09-20 16:07:30"
"52165","1.00","0","110","30","1.00","0","2018-09-20 16:07:30"
