"id","nodeID","seqno","x","y","parent_plot","est_int","date"
"58332","3.00","79","10","30","1.00","79","2018-09-20 18:31:51"
"58333","1.00","0","110","30","1.00","0","2018-09-20 18:31:51"
"58334","2.00","45","60","30","3.00","45","2018-09-20 18:31:51"
"58335","1.00","0","110","30","1.00","0","2018-09-20 18:31:51"
"58336","2.00","49","60","30","3.00","49","2018-09-20 18:31:52"
"58337","1.00","0","110","30","1.00","0","2018-09-20 18:31:52"
"58338","2.00","50","60","30","3.00","50","2018-09-20 18:31:52"
"58339","1.00","0","110","30","1.00","0","2018-09-20 18:31:52"
"58340","3.00","80","10","30","1.00","80","2018-09-20 18:31:52"
"58341","1.00","0","110","30","1.00","0","2018-09-20 18:31:52"
"58342","4.00","107","60","20","3.00","107","2018-09-20 18:31:52"
"58343","1.00","0","110","30","1.00","0","2018-09-20 18:31:52"
"58344","2.00","52","60","30","3.00","52","2018-09-20 18:31:53"
"58345","1.00","0","110","30","1.00","0","2018-09-20 18:31:53"
"58346","4.00","113","60","20","3.00","113","2018-09-20 18:31:54"
"58347","1.00","0","110","30","1.00","0","2018-09-20 18:31:54"
"58348","4.00","117","60","20","3.00","117","2018-09-20 18:31:54"
"58349","1.00","0","110","30","1.00","0","2018-09-20 18:31:54"
"58350","3.00","81","10","30","1.00","81","2018-09-20 18:31:55"
"58351","1.00","0","110","30","1.00","0","2018-09-20 18:31:55"
"58352","4.00","118","60","20","3.00","118","2018-09-20 18:31:55"
"58353","1.00","0","110","30","1.00","0","2018-09-20 18:31:55"
"58354","3.00","82","10","30","1.00","82","2018-09-20 18:31:57"
"58355","1.00","0","110","30","1.00","0","2018-09-20 18:31:57"
"58356","5.00","117","10","20","3.00","117","2018-09-20 18:31:57"
"58357","1.00","0","110","30","1.00","0","2018-09-20 18:31:57"
"58358","2.00","53","60","30","3.00","53","2018-09-20 18:31:57"
"58359","1.00","0","110","30","1.00","0","2018-09-20 18:31:57"
"58360","4.00","122","60","20","3.00","122","2018-09-20 18:31:57"
"58361","1.00","0","110","30","1.00","0","2018-09-20 18:31:57"
"58362","2.00","54","60","30","3.00","54","2018-09-20 18:31:58"
"58363","1.00","0","110","30","1.00","0","2018-09-20 18:31:58"
"58364","7.00","108","10","10","5.00","108","2018-09-20 18:31:58"
"58365","1.00","0","110","30","1.00","0","2018-09-20 18:31:58"
"58366","3.00","83","10","30","1.00","83","2018-09-20 18:31:58"
"58367","1.00","0","110","30","1.00","0","2018-09-20 18:31:58"
"58368","5.00","118","10","20","3.00","118","2018-09-20 18:32:00"
"58369","1.00","0","110","30","1.00","0","2018-09-20 18:32:00"
"58370","5.00","119","10","20","3.00","119","2018-09-20 18:32:01"
"58371","1.00","0","110","30","1.00","0","2018-09-20 18:32:01"
"58372","3.00","84","10","30","1.00","84","2018-09-20 18:32:01"
"58373","1.00","0","110","30","1.00","0","2018-09-20 18:32:01"
"58374","3.00","85","10","30","1.00","85","2018-09-20 18:32:01"
"58375","1.00","0","110","30","1.00","0","2018-09-20 18:32:01"
"58376","5.00","120","10","20","3.00","120","2018-09-20 18:32:02"
"58377","1.00","0","110","30","1.00","0","2018-09-20 18:32:02"
"58378","3.00","86","10","30","1.00","86","2018-09-20 18:32:05"
"58379","1.00","0","110","30","1.00","0","2018-09-20 18:32:05"
"58380","4.00","124","60","20","3.00","124","2018-09-20 18:32:05"
"58381","1.00","0","110","30","1.00","0","2018-09-20 18:32:05"
"58382","3.00","87","10","30","1.00","87","2018-09-20 18:32:07"
"58383","1.00","0","110","30","1.00","0","2018-09-20 18:32:07"
"58384","5.00","121","10","20","3.00","121","2018-09-20 18:32:09"
"58385","1.00","0","110","30","1.00","0","2018-09-20 18:32:09"
"58386","5.00","122","10","20","3.00","122","2018-09-20 18:32:09"
"58387","1.00","0","110","30","1.00","0","2018-09-20 18:32:09"
"58388","3.00","88","10","30","1.00","88","2018-09-20 18:32:09"
"58389","1.00","0","110","30","1.00","0","2018-09-20 18:32:09"
"58390","5.00","123","10","20","3.00","123","2018-09-20 18:32:09"
"58391","1.00","0","110","30","1.00","0","2018-09-20 18:32:09"
"58392","3.00","89","10","30","1.00","89","2018-09-20 18:32:10"
"58393","1.00","0","110","30","1.00","0","2018-09-20 18:32:10"
"58394","5.00","115","10","20","4.00","115","2018-09-20 18:32:11"
"58395","1.00","0","110","30","1.00","0","2018-09-20 18:32:11"
"58396","7.00","107","10","10","5.00","107","2018-09-20 18:32:12"
"58397","1.00","0","110","30","1.00","0","2018-09-20 18:32:12"
"58398","3.00","90","10","30","1.00","90","2018-09-20 18:32:14"
"58399","1.00","0","110","30","1.00","0","2018-09-20 18:32:14"
"58400","5.00","124","10","20","3.00","124","2018-09-20 18:32:18"
"58401","1.00","0","110","30","1.00","0","2018-09-20 18:32:18"
"58402","3.00","91","10","30","1.00","91","2018-09-20 18:32:18"
"58403","1.00","0","110","30","1.00","0","2018-09-20 18:32:18"
"58404","5.00","125","10","20","3.00","125","2018-09-20 18:32:18"
"58405","1.00","0","110","30","1.00","0","2018-09-20 18:32:18"
"58406","4.00","133","60","20","3.00","133","2018-09-20 18:32:22"
"58407","1.00","0","110","30","1.00","0","2018-09-20 18:32:22"
"58408","3.00","93","10","30","1.00","93","2018-09-20 18:32:22"
"58409","1.00","0","110","30","1.00","0","2018-09-20 18:32:22"
"58410","3.00","94","10","30","1.00","94","2018-09-20 18:32:22"
"58411","1.00","0","110","30","1.00","0","2018-09-20 18:32:22"
"58412","5.00","128","10","20","3.00","128","2018-09-20 18:32:22"
"58413","1.00","0","110","30","1.00","0","2018-09-20 18:32:22"
"58414","5.00","130","10","20","3.00","130","2018-09-20 18:32:22"
"58415","1.00","0","110","30","1.00","0","2018-09-20 18:32:22"
"58416","7.00","121","10","10","5.00","121","2018-09-20 18:32:23"
"58417","1.00","0","110","30","1.00","0","2018-09-20 18:32:23"
"58418","2.00","56","60","30","3.00","56","2018-09-20 18:32:23"
"58419","1.00","0","110","30","1.00","0","2018-09-20 18:32:23"
"58420","7.00","122","10","10","5.00","122","2018-09-20 18:32:24"
"58421","1.00","0","110","30","1.00","0","2018-09-20 18:32:24"
"58422","3.00","96","10","30","1.00","96","2018-09-20 18:32:24"
"58423","1.00","0","110","30","1.00","0","2018-09-20 18:32:24"
"58424","2.00","57","60","30","3.00","57","2018-09-20 18:32:24"
"58425","1.00","0","110","30","1.00","0","2018-09-20 18:32:24"
"58426","5.00","131","10","20","3.00","131","2018-09-20 18:32:25"
"58427","1.00","0","110","30","1.00","0","2018-09-20 18:32:25"
"58428","3.00","97","10","30","1.00","97","2018-09-20 18:32:26"
"58429","1.00","0","110","30","1.00","0","2018-09-20 18:32:26"
"58430","7.00","123","10","10","5.00","123","2018-09-20 18:32:27"
"58431","1.00","0","110","30","1.00","0","2018-09-20 18:32:27"
"58432","5.00","132","10","20","3.00","132","2018-09-20 18:32:27"
"58433","1.00","0","110","30","1.00","0","2018-09-20 18:32:27"
"58434","3.00","98","10","30","1.00","98","2018-09-20 18:32:28"
"58435","1.00","0","110","30","1.00","0","2018-09-20 18:32:28"
"58436","5.00","133","10","20","3.00","133","2018-09-20 18:32:28"
"58437","1.00","0","110","30","1.00","0","2018-09-20 18:32:28"
"58438","6.00","101","60","10","7.00","101","2018-09-20 18:32:28"
"58439","1.00","0","110","30","1.00","0","2018-09-20 18:32:28"
"58440","3.00","99","10","30","1.00","99","2018-09-20 18:32:29"
"58441","1.00","0","110","30","1.00","0","2018-09-20 18:32:29"
"58442","5.00","134","10","20","3.00","134","2018-09-20 18:32:30"
"58443","1.00","0","110","30","1.00","0","2018-09-20 18:32:30"
"58444","4.00","137","60","20","3.00","137","2018-09-20 18:32:31"
"58445","1.00","0","110","30","1.00","0","2018-09-20 18:32:31"
"58446","4.00","138","60","20","3.00","138","2018-09-20 18:32:31"
"58447","1.00","0","110","30","1.00","0","2018-09-20 18:32:31"
"58448","3.00","100","10","30","1.00","100","2018-09-20 18:32:32"
"58449","1.00","0","110","30","1.00","0","2018-09-20 18:32:32"
"58450","7.00","124","10","10","5.00","124","2018-09-20 18:32:32"
"58451","1.00","0","110","30","1.00","0","2018-09-20 18:32:32"
"58452","4.00","139","60","20","3.00","139","2018-09-20 18:32:33"
"58453","1.00","0","110","30","1.00","0","2018-09-20 18:32:33"
"58454","4.00","140","60","20","3.00","140","2018-09-20 18:32:34"
"58455","1.00","0","110","30","1.00","0","2018-09-20 18:32:34"
"58456","3.00","101","10","30","1.00","101","2018-09-20 18:32:34"
"58457","1.00","0","110","30","1.00","0","2018-09-20 18:32:34"
"58458","4.00","142","60","20","3.00","142","2018-09-20 18:32:35"
"58459","1.00","0","110","30","1.00","0","2018-09-20 18:32:35"
"58460","3.00","102","10","30","1.00","102","2018-09-20 18:32:36"
"58461","1.00","0","110","30","1.00","0","2018-09-20 18:32:36"
"58462","4.00","143","60","20","3.00","143","2018-09-20 18:32:37"
"58463","1.00","0","110","30","1.00","0","2018-09-20 18:32:37"
"58464","7.00","125","10","10","5.00","125","2018-09-20 18:32:37"
"58465","1.00","0","110","30","1.00","0","2018-09-20 18:32:37"
"58466","4.00","144","60","20","3.00","144","2018-09-20 18:32:38"
"58467","1.00","0","110","30","1.00","0","2018-09-20 18:32:38"
"58468","3.00","103","10","30","1.00","103","2018-09-20 18:32:39"
"58469","1.00","0","110","30","1.00","0","2018-09-20 18:32:39"
"58470","5.00","135","10","20","3.00","135","2018-09-20 18:32:39"
"58471","1.00","0","110","30","1.00","0","2018-09-20 18:32:39"
"58472","5.00","136","10","20","3.00","136","2018-09-20 18:32:40"
"58473","1.00","0","110","30","1.00","0","2018-09-20 18:32:40"
"58474","7.00","126","10","10","5.00","126","2018-09-20 18:32:40"
"58475","1.00","0","110","30","1.00","0","2018-09-20 18:32:40"
"58476","5.00","138","10","20","3.00","138","2018-09-20 18:32:42"
"58477","1.00","0","110","30","1.00","0","2018-09-20 18:32:42"
"58478","7.00","129","10","10","5.00","129","2018-09-20 18:32:42"
"58479","1.00","0","110","30","1.00","0","2018-09-20 18:32:42"
"58480","3.00","104","10","30","1.00","104","2018-09-20 18:32:42"
"58481","1.00","0","110","30","1.00","0","2018-09-20 18:32:42"
"58482","5.00","139","10","20","3.00","139","2018-09-20 18:32:42"
"58483","1.00","0","110","30","1.00","0","2018-09-20 18:32:42"
"58484","7.00","130","10","10","5.00","130","2018-09-20 18:32:43"
"58485","1.00","0","110","30","1.00","0","2018-09-20 18:32:43"
"58486","7.00","131","10","10","5.00","131","2018-09-20 18:32:43"
"58487","1.00","0","110","30","1.00","0","2018-09-20 18:32:43"
"58488","2.00","66","60","30","3.00","66","2018-09-20 18:32:44"
"58489","1.00","0","110","30","1.00","0","2018-09-20 18:32:44"
"58490","3.00","106","10","30","1.00","106","2018-09-20 18:32:44"
"58491","1.00","0","110","30","1.00","0","2018-09-20 18:32:44"
"58492","4.00","146","60","20","3.00","146","2018-09-20 18:32:45"
"58493","1.00","0","110","30","1.00","0","2018-09-20 18:32:45"
"58494","2.00","68","60","30","3.00","68","2018-09-20 18:32:45"
"58495","1.00","0","110","30","1.00","0","2018-09-20 18:32:45"
"58496","5.00","141","10","20","3.00","141","2018-09-20 18:32:46"
"58497","1.00","0","110","30","1.00","0","2018-09-20 18:32:46"
"58498","7.00","132","10","10","5.00","132","2018-09-20 18:32:47"
"58499","1.00","0","110","30","1.00","0","2018-09-20 18:32:47"
"58500","3.00","107","10","30","1.00","107","2018-09-20 18:32:47"
"58501","1.00","0","110","30","1.00","0","2018-09-20 18:32:47"
"58502","5.00","142","10","20","3.00","142","2018-09-20 18:32:47"
"58503","1.00","0","110","30","1.00","0","2018-09-20 18:32:47"
"58504","7.00","133","10","10","5.00","133","2018-09-20 18:32:48"
"58505","1.00","0","110","30","1.00","0","2018-09-20 18:32:48"
"58506","6.00","107","60","10","7.00","107","2018-09-20 18:32:48"
"58507","1.00","0","110","30","1.00","0","2018-09-20 18:32:48"
"58508","5.00","143","10","20","3.00","143","2018-09-20 18:32:48"
"58509","1.00","0","110","30","1.00","0","2018-09-20 18:32:48"
"58510","7.00","134","10","10","5.00","134","2018-09-20 18:32:48"
"58511","1.00","0","110","30","1.00","0","2018-09-20 18:32:48"
"58512","3.00","108","10","30","1.00","108","2018-09-20 18:32:49"
"58513","1.00","0","110","30","1.00","0","2018-09-20 18:32:49"
"58514","4.00","147","60","20","3.00","147","2018-09-20 18:32:49"
"58515","1.00","0","110","30","1.00","0","2018-09-20 18:32:49"
"58516","3.00","109","10","30","1.00","109","2018-09-20 18:32:50"
"58517","1.00","0","110","30","1.00","0","2018-09-20 18:32:50"
"58518","4.00","148","60","20","3.00","148","2018-09-20 18:32:50"
"58519","1.00","0","110","30","1.00","0","2018-09-20 18:32:50"
"58520","5.00","144","10","20","3.00","144","2018-09-20 18:32:52"
"58521","1.00","0","110","30","1.00","0","2018-09-20 18:32:52"
"58522","7.00","135","10","10","5.00","135","2018-09-20 18:32:52"
"58523","1.00","0","110","30","1.00","0","2018-09-20 18:32:52"
"58524","7.00","136","10","10","5.00","136","2018-09-20 18:32:52"
"58525","1.00","0","110","30","1.00","0","2018-09-20 18:32:52"
"58526","4.00","149","60","20","3.00","149","2018-09-20 18:32:52"
"58527","1.00","0","110","30","1.00","0","2018-09-20 18:32:52"
"58528","3.00","110","10","30","1.00","110","2018-09-20 18:32:52"
"58529","1.00","0","110","30","1.00","0","2018-09-20 18:32:52"
"58530","5.00","145","10","20","3.00","145","2018-09-20 18:32:52"
"58531","1.00","0","110","30","1.00","0","2018-09-20 18:32:52"
"58532","5.00","146","10","20","3.00","146","2018-09-20 18:32:53"
"58533","1.00","0","110","30","1.00","0","2018-09-20 18:32:53"
"58534","3.00","111","10","30","1.00","111","2018-09-20 18:32:54"
"58535","1.00","0","110","30","1.00","0","2018-09-20 18:32:54"
"58536","4.00","151","60","20","3.00","151","2018-09-20 18:32:54"
"58537","1.00","0","110","30","1.00","0","2018-09-20 18:32:54"
"58538","4.00","152","60","20","3.00","152","2018-09-20 18:32:54"
"58539","1.00","0","110","30","1.00","0","2018-09-20 18:32:54"
"58540","7.00","137","10","10","5.00","137","2018-09-20 18:32:55"
"58541","1.00","0","110","30","1.00","0","2018-09-20 18:32:55"
"58542","7.00","138","10","10","5.00","138","2018-09-20 18:32:55"
"58543","1.00","0","110","30","1.00","0","2018-09-20 18:32:55"
"58544","5.00","147","10","20","3.00","147","2018-09-20 18:32:56"
"58545","1.00","0","110","30","1.00","0","2018-09-20 18:32:56"
"58546","3.00","112","10","30","1.00","112","2018-09-20 18:32:57"
"58547","1.00","0","110","30","1.00","0","2018-09-20 18:32:57"
"58548","6.00","120","60","10","7.00","120","2018-09-20 18:32:57"
"58549","1.00","0","110","30","1.00","0","2018-09-20 18:32:57"
"58550","7.00","139","10","10","5.00","139","2018-09-20 18:32:58"
"58551","1.00","0","110","30","1.00","0","2018-09-20 18:32:58"
"58552","3.00","113","10","30","1.00","113","2018-09-20 18:32:59"
"58553","1.00","0","110","30","1.00","0","2018-09-20 18:32:59"
"58554","5.00","148","10","20","3.00","148","2018-09-20 18:32:59"
"58555","1.00","0","110","30","1.00","0","2018-09-20 18:32:59"
"58556","3.00","114","10","30","1.00","114","2018-09-20 18:33:00"
"58557","1.00","0","110","30","1.00","0","2018-09-20 18:33:00"
"58558","5.00","149","10","20","3.00","149","2018-09-20 18:33:00"
"58559","1.00","0","110","30","1.00","0","2018-09-20 18:33:00"
"58560","4.00","153","60","20","3.00","153","2018-09-20 18:33:01"
"58561","1.00","0","110","30","1.00","0","2018-09-20 18:33:01"
"58562","3.00","115","10","30","1.00","115","2018-09-20 18:33:01"
"58563","1.00","0","110","30","1.00","0","2018-09-20 18:33:01"
"58564","2.00","69","60","30","3.00","69","2018-09-20 18:33:03"
"58565","1.00","0","110","30","1.00","0","2018-09-20 18:33:03"
"58566","4.00","154","60","20","3.00","154","2018-09-20 18:33:03"
"58567","1.00","0","110","30","1.00","0","2018-09-20 18:33:03"
"58568","4.00","155","60","20","3.00","155","2018-09-20 18:33:03"
"58569","1.00","0","110","30","1.00","0","2018-09-20 18:33:03"
"58570","3.00","116","10","30","1.00","116","2018-09-20 18:33:04"
"58571","1.00","0","110","30","1.00","0","2018-09-20 18:33:04"
"58572","3.00","117","10","30","1.00","117","2018-09-20 18:33:06"
"58573","1.00","0","110","30","1.00","0","2018-09-20 18:33:06"
"58574","6.00","121","60","10","7.00","121","2018-09-20 18:33:06"
"58575","1.00","0","110","30","1.00","0","2018-09-20 18:33:06"
"58576","7.00","140","10","10","5.00","140","2018-09-20 18:33:06"
"58577","1.00","0","110","30","1.00","0","2018-09-20 18:33:06"
"58578","5.00","150","10","20","3.00","150","2018-09-20 18:33:07"
"58579","1.00","0","110","30","1.00","0","2018-09-20 18:33:07"
"58580","7.00","141","10","10","5.00","141","2018-09-20 18:33:07"
"58581","1.00","0","110","30","1.00","0","2018-09-20 18:33:07"
"58582","2.00","76","60","30","3.00","76","2018-09-20 18:33:10"
"58583","1.00","0","110","30","1.00","0","2018-09-20 18:33:10"
"58584","2.00","78","60","30","3.00","78","2018-09-20 18:33:10"
"58585","1.00","0","110","30","1.00","0","2018-09-20 18:33:10"
"58586","5.00","153","10","20","3.00","153","2018-09-20 18:33:10"
"58587","1.00","0","110","30","1.00","0","2018-09-20 18:33:10"
"58588","3.00","118","10","30","1.00","118","2018-09-20 18:33:10"
"58589","1.00","0","110","30","1.00","0","2018-09-20 18:33:10"
"58590","3.00","119","10","30","1.00","119","2018-09-20 18:33:10"
"58591","1.00","0","110","30","1.00","0","2018-09-20 18:33:10"
"58592","4.00","157","60","20","3.00","157","2018-09-20 18:33:10"
"58593","1.00","0","110","30","1.00","0","2018-09-20 18:33:10"
"58594","5.00","154","10","20","3.00","154","2018-09-20 18:33:11"
"58595","1.00","0","110","30","1.00","0","2018-09-20 18:33:11"
"58596","7.00","145","10","10","5.00","145","2018-09-20 18:33:11"
"58597","1.00","0","110","30","1.00","0","2018-09-20 18:33:11"
"58598","4.00","158","60","20","3.00","158","2018-09-20 18:33:11"
"58599","1.00","0","110","30","1.00","0","2018-09-20 18:33:11"
"58600","4.00","159","60","20","3.00","159","2018-09-20 18:33:12"
"58601","1.00","0","110","30","1.00","0","2018-09-20 18:33:12"
"58602","4.00","160","60","20","3.00","160","2018-09-20 18:33:12"
"58603","1.00","0","110","30","1.00","0","2018-09-20 18:33:12"
"58604","3.00","120","10","30","1.00","120","2018-09-20 18:33:13"
"58605","1.00","0","110","30","1.00","0","2018-09-20 18:33:13"
"58606","5.00","155","10","20","3.00","155","2018-09-20 18:33:13"
"58607","1.00","0","110","30","1.00","0","2018-09-20 18:33:13"
"58608","5.00","156","10","20","3.00","156","2018-09-20 18:33:13"
"58609","1.00","0","110","30","1.00","0","2018-09-20 18:33:13"
"58610","4.00","161","60","20","3.00","161","2018-09-20 18:33:14"
"58611","1.00","0","110","30","1.00","0","2018-09-20 18:33:14"
"58612","3.00","121","10","30","1.00","121","2018-09-20 18:33:14"
"58613","1.00","0","110","30","1.00","0","2018-09-20 18:33:14"
"58614","4.00","162","60","20","3.00","162","2018-09-20 18:33:15"
"58615","1.00","0","110","30","1.00","0","2018-09-20 18:33:15"
"58616","3.00","122","10","30","1.00","122","2018-09-20 18:33:16"
"58617","1.00","0","110","30","1.00","0","2018-09-20 18:33:16"
"58618","4.00","163","60","20","3.00","163","2018-09-20 18:33:16"
"58619","1.00","0","110","30","1.00","0","2018-09-20 18:33:16"
"58620","7.00","148","10","10","5.00","148","2018-09-20 18:33:18"
"58621","1.00","0","110","30","1.00","0","2018-09-20 18:33:18"
"58622","5.00","157","10","20","3.00","157","2018-09-20 18:33:18"
"58623","1.00","0","110","30","1.00","0","2018-09-20 18:33:18"
"58624","3.00","123","10","30","1.00","123","2018-09-20 18:33:19"
"58625","1.00","0","110","30","1.00","0","2018-09-20 18:33:19"
"58626","5.00","158","10","20","3.00","158","2018-09-20 18:33:19"
"58627","1.00","0","110","30","1.00","0","2018-09-20 18:33:19"
"58628","4.00","164","60","20","3.00","164","2018-09-20 18:33:21"
"58629","1.00","0","110","30","1.00","0","2018-09-20 18:33:21"
"58630","3.00","124","10","30","1.00","124","2018-09-20 18:33:21"
"58631","1.00","0","110","30","1.00","0","2018-09-20 18:33:21"
"58632","5.00","159","10","20","3.00","159","2018-09-20 18:33:22"
"58633","1.00","0","110","30","1.00","0","2018-09-20 18:33:22"
"58634","6.00","135","60","10","7.00","135","2018-09-20 18:33:22"
"58635","1.00","0","110","30","1.00","0","2018-09-20 18:33:22"
"58636","6.00","139","60","10","7.00","139","2018-09-20 18:33:22"
"58637","1.00","0","110","30","1.00","0","2018-09-20 18:33:22"
"58638","6.00","140","60","10","7.00","140","2018-09-20 18:33:22"
"58639","1.00","0","110","30","1.00","0","2018-09-20 18:33:22"
"58640","5.00","160","10","20","3.00","160","2018-09-20 18:33:22"
"58641","1.00","0","110","30","1.00","0","2018-09-20 18:33:22"
"58642","3.00","126","10","30","1.00","126","2018-09-20 18:33:23"
"58643","1.00","0","110","30","1.00","0","2018-09-20 18:33:23"
"58644","7.00","151","10","10","5.00","151","2018-09-20 18:33:24"
"58645","1.00","0","110","30","1.00","0","2018-09-20 18:33:24"
"58646","2.00","79","60","30","3.00","79","2018-09-20 18:33:24"
"58647","1.00","0","110","30","1.00","0","2018-09-20 18:33:24"
"58648","5.00","161","10","20","3.00","161","2018-09-20 18:33:25"
"58649","1.00","0","110","30","1.00","0","2018-09-20 18:33:25"
"58650","3.00","127","10","30","1.00","127","2018-09-20 18:33:26"
"58651","1.00","0","110","30","1.00","0","2018-09-20 18:33:26"
"58652","4.00","165","60","20","3.00","165","2018-09-20 18:33:27"
"58653","1.00","0","110","30","1.00","0","2018-09-20 18:33:27"
"58654","4.00","166","60","20","3.00","166","2018-09-20 18:33:27"
"58655","1.00","0","110","30","1.00","0","2018-09-20 18:33:27"
"58656","4.00","167","60","20","3.00","167","2018-09-20 18:33:27"
"58657","1.00","0","110","30","1.00","0","2018-09-20 18:33:27"
"58658","4.00","168","60","20","3.00","168","2018-09-20 18:33:27"
"58659","1.00","0","110","30","1.00","0","2018-09-20 18:33:27"
"58660","3.00","128","10","30","1.00","128","2018-09-20 18:33:28"
"58661","1.00","0","110","30","1.00","0","2018-09-20 18:33:28"
"58662","5.00","162","10","20","3.00","162","2018-09-20 18:33:29"
"58663","1.00","0","110","30","1.00","0","2018-09-20 18:33:29"
"58664","7.00","152","10","10","5.00","152","2018-09-20 18:33:29"
"58665","1.00","0","110","30","1.00","0","2018-09-20 18:33:29"
"58666","5.00","163","10","20","3.00","163","2018-09-20 18:33:29"
"58667","1.00","0","110","30","1.00","0","2018-09-20 18:33:29"
"58668","7.00","153","10","10","5.00","153","2018-09-20 18:33:29"
"58669","1.00","0","110","30","1.00","0","2018-09-20 18:33:29"
"58670","2.00","88","60","30","3.00","88","2018-09-20 18:33:29"
"58671","1.00","0","110","30","1.00","0","2018-09-20 18:33:29"
"58672","3.00","129","10","30","1.00","129","2018-09-20 18:33:30"
"58673","1.00","0","110","30","1.00","0","2018-09-20 18:33:30"
"58674","7.00","154","10","10","5.00","154","2018-09-20 18:33:30"
"58675","1.00","0","110","30","1.00","0","2018-09-20 18:33:30"
"58676","5.00","164","10","20","3.00","164","2018-09-20 18:33:31"
"58677","1.00","0","110","30","1.00","0","2018-09-20 18:33:31"
"58678","3.00","130","10","30","1.00","130","2018-09-20 18:33:33"
"58679","1.00","0","110","30","1.00","0","2018-09-20 18:33:33"
"58680","5.00","165","10","20","3.00","165","2018-09-20 18:33:33"
"58681","1.00","0","110","30","1.00","0","2018-09-20 18:33:33"
"58682","4.00","169","60","20","3.00","169","2018-09-20 18:33:33"
"58683","1.00","0","110","30","1.00","0","2018-09-20 18:33:33"
"58684","3.00","131","10","30","1.00","131","2018-09-20 18:33:34"
"58685","1.00","0","110","30","1.00","0","2018-09-20 18:33:34"
"58686","7.00","155","10","10","5.00","155","2018-09-20 18:33:34"
"58687","1.00","0","110","30","1.00","0","2018-09-20 18:33:34"
"58688","4.00","170","60","20","3.00","170","2018-09-20 18:33:35"
"58689","1.00","0","110","30","1.00","0","2018-09-20 18:33:35"
"58690","5.00","166","10","20","3.00","166","2018-09-20 18:33:35"
"58691","1.00","0","110","30","1.00","0","2018-09-20 18:33:35"
"58692","7.00","156","10","10","5.00","156","2018-09-20 18:33:35"
"58693","1.00","0","110","30","1.00","0","2018-09-20 18:33:35"
"58694","3.00","132","10","30","1.00","132","2018-09-20 18:33:36"
"58695","1.00","0","110","30","1.00","0","2018-09-20 18:33:36"
"58696","7.00","157","10","10","5.00","157","2018-09-20 18:33:36"
"58697","1.00","0","110","30","1.00","0","2018-09-20 18:33:36"
"58698","5.00","167","10","20","3.00","167","2018-09-20 18:33:39"
"58699","1.00","0","110","30","1.00","0","2018-09-20 18:33:39"
"58700","3.00","133","10","30","1.00","133","2018-09-20 18:33:39"
"58701","1.00","0","110","30","1.00","0","2018-09-20 18:33:39"
"58702","4.00","171","60","20","3.00","171","2018-09-20 18:33:40"
"58703","1.00","0","110","30","1.00","0","2018-09-20 18:33:40"
"58704","4.00","172","60","20","3.00","172","2018-09-20 18:33:40"
"58705","1.00","0","110","30","1.00","0","2018-09-20 18:33:40"
"58706","3.00","134","10","30","1.00","134","2018-09-20 18:33:41"
"58707","1.00","0","110","30","1.00","0","2018-09-20 18:33:41"
"58708","5.00","168","10","20","3.00","168","2018-09-20 18:33:42"
"58709","1.00","0","110","30","1.00","0","2018-09-20 18:33:42"
"58710","3.00","135","10","30","1.00","135","2018-09-20 18:33:46"
"58711","1.00","0","110","30","1.00","0","2018-09-20 18:33:46"
"58712","3.00","136","10","30","1.00","136","2018-09-20 18:33:46"
"58713","1.00","0","110","30","1.00","0","2018-09-20 18:33:46"
"58714","4.00","173","60","20","3.00","173","2018-09-20 18:33:47"
"58715","1.00","0","110","30","1.00","0","2018-09-20 18:33:47"
"58716","3.00","137","10","30","1.00","137","2018-09-20 18:33:47"
"58717","1.00","0","110","30","1.00","0","2018-09-20 18:33:47"
"58718","6.00","147","60","10","7.00","147","2018-09-20 18:33:48"
"58719","1.00","0","110","30","1.00","0","2018-09-20 18:33:48"
"58720","7.00","158","10","10","5.00","158","2018-09-20 18:33:48"
"58721","1.00","0","110","30","1.00","0","2018-09-20 18:33:48"
"58722","5.00","170","10","20","3.00","170","2018-09-20 18:33:49"
"58723","1.00","0","110","30","1.00","0","2018-09-20 18:33:49"
"58724","5.00","171","10","20","3.00","171","2018-09-20 18:33:49"
"58725","1.00","0","110","30","1.00","0","2018-09-20 18:33:49"
"58726","5.00","173","10","20","3.00","173","2018-09-20 18:33:50"
"58727","1.00","0","110","30","1.00","0","2018-09-20 18:33:50"
"58728","3.00","138","10","30","1.00","138","2018-09-20 18:33:50"
"58729","1.00","0","110","30","1.00","0","2018-09-20 18:33:50"
"58730","4.00","174","60","20","3.00","174","2018-09-20 18:33:50"
"58731","1.00","0","110","30","1.00","0","2018-09-20 18:33:50"
"58732","3.00","139","10","30","1.00","139","2018-09-20 18:33:51"
"58733","1.00","0","110","30","1.00","0","2018-09-20 18:33:51"
"58734","7.00","162","10","10","5.00","162","2018-09-20 18:33:52"
"58735","1.00","0","110","30","1.00","0","2018-09-20 18:33:52"
"58736","6.00","148","60","10","7.00","148","2018-09-20 18:33:53"
"58737","1.00","0","110","30","1.00","0","2018-09-20 18:33:53"
"58738","6.00","153","60","10","7.00","153","2018-09-20 18:33:53"
"58739","1.00","0","110","30","1.00","0","2018-09-20 18:33:53"
"58740","5.00","174","10","20","3.00","174","2018-09-20 18:33:53"
"58741","1.00","0","110","30","1.00","0","2018-09-20 18:33:53"
